taxon_id	taxon_rank	scientific_name	synonym	tolid_prefix	common_name	subspecies	species	genus	family	order	class	phylum	kingdom	c_value	genome_size	genome_size_kmer	genome_size_draft	contig_n50	gene_count	assembly_date	assembly_level	assembly_span	biosample	scaffold_n50	busco_completeness	mitochondrion_assembly_span	chromosome_number	haploid_number	ploidy	insdc_open	published	sequencing_status	data_generation	in_assembly
279541	species	Synallaxis spixi	["Synallaxis spixi"]	["bSynSpi"]	["chicli spinetail"]		Synallaxis spixi	Synallaxis	Furnariidae	Passeriformes	Aves	Chordata	Metazoa	1.349609375	1320300000							1064884461					82	41	2			in_progress		
858335	species	Synallaxis rutilans	["Synallaxis rutilans"]	["bSynRut"]	["Ruddy spinetail"]		Synallaxis rutilans	Synallaxis	Furnariidae	Passeriformes	Aves	Chordata	Metazoa	1.419921875	1388760000							1064884461					82	41	2			in_progress		
1094519	species	Synallaxis gujanensis	["Synallaxis gujanensis"]	["bSynGuj"]	["Plain-crowned spinetail"]		Synallaxis gujanensis	Synallaxis	Furnariidae	Passeriformes	Aves	Chordata	Metazoa	1.349609375	1320300000							1064884461					82	41	2			in_progress		
589988	species	Synallaxis stictothorax	["Synallaxis stictothorax"]	["bSynSti"]	["Necklaced spinetail"]		Synallaxis stictothorax	Synallaxis	Furnariidae	Passeriformes	Aves	Chordata	Metazoa	1.3095703125	1281180000							1064884461					82	41	2			in_progress		
9163	species	Pitta sordida	["Pitta sordida"]	["bPitSor"]	["hooded pitta"]		Pitta sordida	Pitta	Pittidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000			41696	15488	2020-07-06	Scaffold	1088830872	CNS0103129;SAMN12253864	176673	88		78	39	2	B10K		insdc_open		
221966	species	Chaetops frenatus	["Chaetops frenatus"]	["bChaFre"]	["Rufous rock-jumper"]		Chaetops frenatus	Chaetops	Picathartidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000			34663	15034	2020-07-10	Scaffold	1065444583	CNS0103174;SAMN12253910	250297	87.10000000000001		78	39	2	B10K		insdc_open		
175131	species	Picathartes gymnocephalus	["Picathartes gymnocephalus"]	["bPicGym"]			Picathartes gymnocephalus	Picathartes	Picathartidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000			36514	15038	2020-07-06	Scaffold	1046995276	CNS0103171;SAMN12253907	110339	82.5		78	39	2	B10K		insdc_open		
183187	species	Pyriglena leuconota	["Pyriglena leuconota"]	["bPyrLeo"]	["White-backed fire-eye"]		Pyriglena leuconota	Pyriglena	Formicariidae	Passeriformes	Aves	Chordata	Metazoa	1.3798828125	1349640000							1050154564					82	41	2			in_progress		
265639	species	Pyriglena leucoptera	["Pyriglena leucoptera"]	["bPyrLet"]	["white-shouldered fire-eye"]		Pyriglena leucoptera	Pyriglena	Formicariidae	Passeriformes	Aves	Chordata	Metazoa	1.3798828125	1349640000							1050154564					82	41	2					
265643	species	Grallaricula nana	["Grallaricula nana"]	["bGraNan"]	["slate-crowned antpitta"]		Grallaricula nana	Grallaricula	Formicariidae	Passeriformes	Aves	Chordata	Metazoa	1.3662109375	1349640000							1050154564					82	41	2			in_progress		
81884	species	Formicarius colma	["Formicarius colma"]	["bForCol"]			Formicarius colma	Formicarius	Formicariidae	Passeriformes	Aves	Chordata	Metazoa	1.3662109375	1349640000							1044275471					82	41	2			in_progress		
123377	species	Formicarius analis	["Formicarius analis"]	["bForAna"]	["black-faced antthrush"]		Formicarius analis	Formicarius	Formicariidae	Passeriformes	Aves	Chordata	Metazoa	1.3662109375	1349640000							1044275471					82	41	2			in_progress		
1118560	species	Formicarius rufipectus	["Formicarius rufipectus"]	["bForRuf"]			Formicarius rufipectus	Formicarius	Formicariidae	Passeriformes	Aves	Chordata	Metazoa	1.3662109375	1349640000			79409	15393	2020-07-10	Scaffold	1044275471	CNS0103064;SAMN12253799	836584	93.80000000000001		82	41	2	B10K		insdc_open		
255373	species	Pittasoma rufopileatum	["Pittasoma rufopileatum"]	["bPitRuf"]	["rufous-crowned antpitta"]		Pittasoma rufopileatum	Pittasoma	Formicariidae	Passeriformes	Aves	Chordata	Metazoa	1.3662109375	1349640000							1050154564					82	41	2			in_progress		
255366	species	Chamaeza campanisona	["Chamaeza campanisona"]	["bChaCam"]	["Short-tailed antthrush"]		Chamaeza campanisona	Chamaeza	Formicariidae	Passeriformes	Aves	Chordata	Metazoa	1.2802734375	1251840000							1050154564					82	41	2					
255370	species	Myrmothera simplex	["Myrmothera simplex"]	["bMyrSim"]	["brown-breasted antpitta"]		Myrmothera simplex	Myrmothera	Formicariidae	Passeriformes	Aves	Chordata	Metazoa	1.3662109375	1349640000							1050154564					82	41	2			in_progress		
117164	species	Grallaria squamigera	["Grallaria squamigera"]	["bGraSqu"]	["Undulated antpitta"]		Grallaria squamigera	Grallaria	Formicariidae	Passeriformes	Aves	Chordata	Metazoa	1.4296875	1398540000							1056033657					82	41	2					
117147	species	Grallaria guatimalensis	["Grallaria guatimalensis"]	["bGraGua"]	["scaled antpitta"]		Grallaria guatimalensis	Grallaria	Formicariidae	Passeriformes	Aves	Chordata	Metazoa	1.3896484375	1359420000							1056033657					82	41	2			in_progress		
117150	species	Grallaria ruficapilla	["Grallaria ruficapilla"]	["bGraRui"]	["Chestnut-crowned antpitta"]		Grallaria ruficapilla	Grallaria	Formicariidae	Passeriformes	Aves	Chordata	Metazoa	1.3896484375	1359420000							1056033657					82	41	2					
589963	species	Grallaria andicolus	["Grallaria andicolus"]	["bGraAnd"]	["Stripe-headed antpitta"]		Grallaria andicolus	Grallaria	Formicariidae	Passeriformes	Aves	Chordata	Metazoa	1.2802734375	1251840000							1056033657					82	41	2					
117165	species	Grallaria varia	["Grallaria varia"]	["bGraVar"]	["variegated antpitta"]		Grallaria varia	Grallaria	Formicariidae	Passeriformes	Aves	Chordata	Metazoa	1.3896484375	1359420000			64146	15487	2020-07-10	Scaffold	1056033657	CNS0103035;SAMN12253766	482390	92.2		82	41	2	B10K		insdc_open		
360201	species	Cercomacra cinerascens	["Cercomacra cinerascens"]	["bCerCin"]			Cercomacra cinerascens	Cercomacra	Formicariidae	Passeriformes	Aves	Chordata	Metazoa	1.3662109375	1349640000							1050154564					82	41	2			in_progress		
867193	species	Cercomacra carbonaria	["Cercomacra carbonaria"]	["bCerCar"]			Cercomacra carbonaria	Cercomacra	Formicariidae	Passeriformes	Aves	Chordata	Metazoa	1.3662109375	1349640000							1050154564					82	41	2			in_progress		
57068	species	Acanthisitta chloris	["Acanthisitta chloris"]	["bAcaChl"]	["rifleman"]		Acanthisitta chloris	Acanthisitta	Acanthisittidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000			20602	15304	2014-05-27	Scaffold	1035876403	SAMN02318032;SAMN16442762	64469	81.60000000000001		78	39	2	VGP		insdc_open		
2479990	species	Origma robusta	["Origma robusta"]	["bOriRob"]	["Mountain mouse-warbler"]		Origma robusta	Origma	Acanthizidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000			78908		2024-06-27	Scaffold	1091524965	SAMN15163753	8913050			78	39	2					
720586	species	Origma solitaria	["Origma solitaria"]	["bOriSol"]			Origma solitaria	Origma	Acanthizidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000			99117	16053	2020-07-10	Scaffold	1033410747	CNS0103215;SAMN12253952	1255867	95.30000000000001		78	39	2	B10K		insdc_open		
117193	species	Acanthiza pusilla	["Acanthiza pusilla"]	["bAcaPus"]	["brown thornbill"]		Acanthiza pusilla	Acanthiza	Acanthizidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000			20125189		2024-02-15	Contig	1246672884	SAMN14853696;SAMN38393455	2883131			78	39	2			insdc_open		
117493	species	Acanthiza murina	["Acanthiza murina"]	["bAcaMur"]	["papuan thornbill"]		Acanthiza murina	Acanthiza	Acanthizidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000							1246672884					78	39	2			in_progress		
2479992	species	Aethomyias nigrorufus	["Aethomyias nigrorufus"]	["bAetNig"]			Aethomyias nigrorufus	Aethomyias	Acanthizidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000							1196757383					78	39	2			in_progress		
2479994	species	Aethomyias papuensis	["Aethomyias papuensis"]	["bAetPap"]	["Papuan scrubwren"]		Aethomyias papuensis	Aethomyias	Acanthizidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000							1196757383					78	39	2			in_progress		
720576	species	Acanthornis magna	["Acanthornis magna"]	["bAcaMag"]	["Scrubtit"]		Acanthornis magna	Acanthornis	Acanthizidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000			7715064		2024-02-22	Contig	1482420532	SAMN37353892				78	39	2			insdc_open		
117201	species	Aphelocephala leucopsis	["Aphelocephala leucopsis"]	["bAphLeu"]	["southern whiteface"]		Aphelocephala leucopsis	Aphelocephala	Acanthizidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000							1196757383					78	39	2			in_progress		
38399	species	Neosericornis citreogularis	["Neosericornis citreogularis"]	["bNeoCit"]	["Yellow-throated scrubwren"]		Neosericornis citreogularis	Neosericornis	Acanthizidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000							1196757383					78	39	2			in_progress		
108847	species	Sericornis frontalis	["Sericornis frontalis"]	["bSerFro"]	["white-browed scrubwren"]		Sericornis frontalis	Sericornis	Acanthizidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000							1196757383					78	39	2			in_progress		
722684	species	Sericornis nouhuysi	["Sericornis nouhuysi"]	["bSerNou"]	["Large scrubwren"]		Sericornis nouhuysi	Sericornis	Acanthizidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000			77146		2024-06-27	Scaffold	1196757383	SAMN15163752	19111967			78	39	2					
874461	species	Gerygone igata	["Gerygone igata"]	["bGerIga"]			Gerygone igata	Gerygone	Acanthizidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000					2023-04-03		1196757383					78	39	2					
266332	species	Gerygone chrysogaster	["Gerygone chrysogaster"]	["bGerChr"]			Gerygone chrysogaster	Gerygone	Acanthizidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000							1196757383					78	39	2			in_progress		
874463	species	Mohoua ochrocephala	["Mohoua ochrocephala"]	["bMohOch"]			Mohoua ochrocephala	Mohoua	Acanthizidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000			54215	15105	2020-07-10	Scaffold	1038537151	CNS0103225;SAMN12253963	206785	89.7		78	39	2	B10K		insdc_open		
243059	species	Dasyornis broadbenti	["Dasyornis broadbenti"]	["bDasBro"]	["rufous bristle-bird"]		Dasyornis broadbenti	Dasyornis	Dasyornithidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000			67799	16095	2020-07-10	Scaffold	1024798037	CNS0103212;SAMN12253949	1415013	95.5		78	39	2	B10K		insdc_open		
722651	species	Dasyornis brachypterus	["Dasyornis brachypterus"]	["bDasBra"]	["Eastern bristlebird"]		Dasyornis brachypterus	Dasyornis	Dasyornithidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000							1024798037					78	39	2			in_progress		
266418	species	Phylidonyris novaehollandiae	["Phylidonyris novaehollandiae"]	["bPhyNov"]			Phylidonyris novaehollandiae	Phylidonyris	Meliphagidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000			162250		2024-08-05	Scaffold	1030170320	SAMN14853697	3147863			78	39	2			in_progress		
266365	species	Melilestes megarhynchus	["Melilestes megarhynchus"]	["bMelMeg"]	["Long-billed honeyeater"]		Melilestes megarhynchus	Melilestes	Meliphagidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000			78934		2024-06-27	Scaffold	1087131942	SAMN15163763	9034237			78	39	2			in_progress		
266320	species	Melithreptus albogularis	["Conopophila albogularis"]	["bMelAlg"]			Melithreptus albogularis	Melithreptus	Meliphagidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000							1068202838					78	39	2			in_progress		
43161	species	Melidectes belfordi	["Melidectes belfordi"]	["bMelBel"]	["Belford's melidectes"]		Melidectes belfordi	Melidectes	Meliphagidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000							1068202838					78	39	2			in_progress		
1921819	species	Purnella albifrons	["Purnella albifrons"]	["bPurAlb"]	["White-fronted honeyeater"]		Purnella albifrons	Purnella	Meliphagidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000							1068202838					78	39	2			in_progress		
266371	species	Plectorhyncha lanceolata	["Plectorhyncha lanceolata"]	["bPleLan"]			Plectorhyncha lanceolata	Plectorhyncha	Meliphagidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000							1068202838					78	39	2			in_progress		
1156028	species	Gliciphila melanops	["Philydonyris melanops"]	["bGlyMel"]			Gliciphila melanops	Gliciphila	Meliphagidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000							1068202838					78	39	2			in_progress		
266349	species	Entomyzon cyanotis	["Entomyzon cyanotis"]	["bEntCya"]			Entomyzon cyanotis	Entomyzon	Meliphagidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000			27441776		2022-08-01	Contig	1076660361	SAMN07150251;SAMN24116460	4504408	96.10000000000001		78	39	2			insdc_open		
1439392	species	Xanthotis polygrammus	["Xanthotis polygramma"]	["bXanPol"]	["spotted honeyeater"]		Xanthotis polygrammus	Xanthotis	Meliphagidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000							1068202838					78	39	2			in_progress		
266356	species	Foulehaio carunculatus	["Foulehaio carunculatus"]	["bFouCar"]	["wattled honeyeater"]		Foulehaio carunculatus	Foulehaio	Meliphagidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000							1068202838					78	39	2			in_progress		
1869154	species	Philemon moluccensis	["Philemon moluccensis"]	["bPhiMol"]	["Black-faced friarbird"]		Philemon moluccensis	Philemon	Meliphagidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000							1068202838					78	39	2			in_progress		
266376	species	Pycnopygius cinereus	["Pycnopygius cinereus"]	["bPycCin"]			Pycnopygius cinereus	Pycnopygius	Meliphagidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000							1068202838					78	39	2			in_progress		
266351	species	Epthianura albifrons	["Fluvicola leucocephala"]	["bEptAlb"]	["white-fronted chat"]		Epthianura albifrons	Epthianura	Meliphagidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000					2023-04-03		1068202838					78	39	2					
266358	species	Glycichaera fallax	["Glycichaera fallax"]	["bGlyFal"]			Glycichaera fallax	Glycichaera	Meliphagidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000							1068202838					78	39	2			in_progress		
266336	species	Acanthorhynchus tenuirostris	["Acanthorhynchus tenuirostris"]	["bAcaTen"]			Acanthorhynchus tenuirostris	Acanthorhynchus	Meliphagidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000					2023-04-03		1068202838					78	39	2					
266335	species	Acanthorhynchus superciliosus	["Acanthorhynchus superciliosus"]	["bAcaSup"]			Acanthorhynchus superciliosus	Acanthorhynchus	Meliphagidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000							1068202838					78	39	2			in_progress		
266339	species	Ashbyia lovensis	["Ashbyia lovensis"]	["bAshLov"]			Ashbyia lovensis	Ashbyia	Meliphagidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000							1068202838					78	39	2			in_progress		
266374	species	Prosthemadera novaeseelandiae	["Prosthemadera novaeseelandiae"]	["bProNov"]			Prosthemadera novaeseelandiae	Prosthemadera	Meliphagidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000					2023-04-03		1068202838					78	39	2			in_progress		
390647	species	Meliphaga aruensis	["Meliphaga aruensis"]	["bMelAru"]			Meliphaga aruensis	Meliphaga	Meliphagidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000							1068202838					78	39	2			in_progress		
266360	species	Grantiella picta	["Grantiella picta"]	["bGraPic"]			Grantiella picta	Grantiella	Meliphagidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000			100624	15742	2020-07-10	Scaffold	1014521746	CNS0103213;SAMN12253950	1131194	95.30000000000001		78	39	2	B10K		insdc_open		
1786045	species	Myzomela tristrami	["Myzomela tristrami"]	["bMyzTri"]			Myzomela tristrami	Myzomela	Meliphagidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000							1068202838					78	39	2			in_progress		
1497555	species	Lichenostomus cassidix	["Lichenostomus cassidix"]	["bLicCas"]	["helmeted honeyeater"]		Lichenostomus cassidix	Lichenostomus	Meliphagidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000			6736108		2022-02-11	Chromosome	1102944376	SAMN12287370	63800663	96.2		78	39	2			insdc_open		
108834	species	Melipotes fumigatus	["Melipotes fumigatus"]	["bMelFum"]			Melipotes fumigatus	Melipotes	Meliphagidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000							1059745315					78	39	2			in_progress		
1931065	species	Melipotes ater	["Melipotes ater"]	["bMelAte"]	["Spangled honeyeater"]		Melipotes ater	Melipotes	Meliphagidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000			93607		2024-06-27	Scaffold	1059745315	SAMN15163750	19472550			78	39	2					
2020318	species	Anthochaera phrygia	["Turdus squamatus"]	["bAntPhr"]	["Regent honeyeater"]		Anthochaera phrygia	Anthochaera	Meliphagidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000			944		2019-10-31	Scaffold	815187911	SAMN12070213	4482	10.8		78	39	2			insdc_open		
266330	species	Ptiloprora guisei	["Ptiloprora guisei"]	["bPtiGui"]			Ptiloprora guisei	Ptiloprora	Meliphagidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000			95575		2024-06-27	Scaffold	1089187781	SAMN15163755	14053382			78	39	2			in_progress		
266382	species	Timeliopsis fulvigula	["Timeliopsis fulvigula"]	["bTimFul"]			Timeliopsis fulvigula	Timeliopsis	Meliphagidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000							1068202838					78	39	2			in_progress		
44314	species	Manorina melanocephala	["Manorina melanocephala"]	["bManMen"]	["noisy miner"]		Manorina melanocephala	Manorina	Meliphagidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000							1068202838					78	39	2			in_progress		
1930961	species	Lichmera monticola	["Lichmera monticola"]	["bLicMon"]			Lichmera monticola	Lichmera	Meliphagidae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000							1068202838					78	39	2			in_progress		
720581	species	Clytomyias insignis	["Clytomyias insignis"]	["bClyIns"]	["Orange-crowned fairywren"]		Clytomyias insignis	Clytomyias	Maluridae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000							1017041017					78	39	2			in_progress		
55807	species	Malurus cyaneus	["Malurus cyaneus"]	["bMalCya"]	["Superb fairywren"]		Malurus cyaneus	Malurus	Maluridae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000			210412		2019-12-12	Chromosome	1078874851	SAMN12217597	68113514			78	39	2			insdc_open		
720584	species	Malurus elegans	["Malurus elegans"]	["bMalEle"]	["Red-winged fairywren"]		Malurus elegans	Malurus	Maluridae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000			74070	15586	2020-07-10	Scaffold	1013601814	CNS0103209;SAMN12253946	458136	91.7		78	39	2	B10K		insdc_open		
925988	species	Malurus alboscapulatus	["Malurus alboscapulatus"]	["bMalAlo"]			Malurus alboscapulatus	Malurus	Maluridae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000			65639		2022-09-27	Scaffold	1011911379	SAMN28789192	2593059			78	39	2			insdc_open		
175006	species	Malurus melanocephalus	["Malurus melanocephalus"]	["bMalMel"]	["red-backed fairy wren"]		Malurus melanocephalus	Malurus	Maluridae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000			55491	17245	2023-05-17	Scaffold	1020668800	SAMN33278196	1605486			78	39	2			insdc_open		
228326	species	Malurus leucopterus	["Malurus leucopterus"]	["bMalLeu"]	["white-winged fairy-wren"]		Malurus leucopterus	Malurus	Maluridae	Passeriformes	Aves	Chordata	Metazoa	1.314453125	1281180000			46011		2024-03-05	Scaffold	1020480220	SAMN38478578	4022383			78	39	2			insdc_open		
