taxon_id	taxon_rank	scientific_name	synonym	tol_id	common_name	subspecies	species	genus	family	order	class	phylum	kingdom	superkingdom	assembly_level	biosample	scaffold_n50	assembly_type	contig_n50	gene_count	assembly_date	busco_completeness	gc_percent	mitochondrion_assembly_span	c_value	genome_size	genome_size_kmer	genome_size_draft	chromosome_number	haploid_number	ploidy	insdc_open	published	sequencing_status
108148	genus	Microdipodops	["Microdipodops"]					Microdipodops	Heteromyidae	Rodentia	Mammalia	Chordata	Metazoa	Eukaryota										16265	3.56640625	3427890000			42	21	2			
10016	genus	Dipodomys	["Dipodomys"]					Dipodomys	Heteromyidae	Rodentia	Mammalia	Chordata	Metazoa	Eukaryota	Scaffold	SAMN02900551;SAMN07678080;SAMN19232064;SAMN25998147;SAMN25998148;SAMN29046532	13535215		9612466		2022-08-18			16265	3.505859375	3427890000			60	36	2	CCGP;EBP;PRJNA167910;PRJNA170428;PRJNA20385;PRJNA399390;PRJNA730493;PRJNA765815;PRJNA777166;PRJNA851459;PRJNA851460;ZOONOMIA	ZOONOMIA	published
101675	genus	Heteromys	["Saccomys"]					Heteromys	Heteromyidae	Rodentia	Mammalia	Chordata	Metazoa	Eukaryota										16298	2.76953125	2709060000			56	28	2			
1971489	genus	Cephalopachus	["Cephalopachus"]					Cephalopachus	Tarsiidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota	Contig	SAMN32156893	5252243		5252243		2022-12-23			16927	5.26171875	5144280000			80	40	2	EBP;PRGP;PRJNA911016		insdc_open
9476	genus	Tarsius	["Tarsius"]					Tarsius	Tarsiidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota							2023-04-03			16965	5.26171875	5144280000			80	40	2			
1868481	genus	Carlito	["Carlito"]					Carlito	Tarsiidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota	Scaffold	SAMN02445010	401181		38165		2013-09-18			17004	5.26171875	5144280000			80	40	2	PRJNA167910;PRJNA20339		insdc_open
9592	genus	Gorilla	["Pseudogorilla"]					Gorilla	Hominidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota	Chromosome	SAMEA2272491;SAMEA3541598;SAMN04003007;SAMN11078986;SAMN30617507	151559850		124954819		2023-04-03			16364	3.5703125	3491460000			48	24	2	PRJEA31265;PRJEB10880;PRJNA369439;PRJNA916732;PRJNA916733;PRJNA930782;PRJNA941352;PRJNA941353;PRJNA942267;PRJNA954414		insdc_open
9596	genus	Pan	["Engeco"]					Pan	Hominidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota	Chromosome	SAMEA1029457;SAMN02981217;SAMN06272697;SAMN11123633;SAMN13935689;SAMN30216104;SAMN30617505;SAMN30617506	144887152		141811947		2023-03-20			16558	3.6953125	3613710000			48	24	2	PRJNA13184;PRJNA369439;PRJNA49285;PRJNA526933;PRJNA916734;PRJNA916735;PRJNA916736;PRJNA916737;PRJNA930783;PRJNA930872;PRJNA941354;PRJNA941355;PRJNA941362;PRJNA941363;PRJNA942951;PRJNA950949;PRJNA950951		insdc_open
9599	genus	Pongo	["Pongo"]					Pongo	Hominidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota	Chromosome	SAMEA9989851;SAMN02981238;SAMN06275555;SAMN10521808;SAMN10521809;SAMN23575352;SAMN30617508	141961088		96015121		2023-02-28			16444	3.66015625	3579480000			48	24	2	EBP;PRGP;PRJEB47562;PRJNA167910;PRJNA176380;PRJNA20869;PRJNA369439;PRJNA785018;PRJNA916740;PRJNA916741;PRJNA916742;PRJNA916743;PRJNA930875;PRJNA930876;PRJNA941364;PRJNA941365;PRJNA950950		insdc_open
325166	genus	Symphalangus	["Symphalangus"]					Symphalangus	Hylobatidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota	Chromosome	CNS0489774;SAMN23575357;SAMN29758779;SAMN30216103	142586120		141752677		2023-02-28			16516	3.369140625	3295860000			50	25	2	EBP;PRGP;PRJNA512907;PRJNA785018;PRJNA916728;PRJNA916729;PRJNA930781;PRJNA944680		insdc_open
325165	genus	Nomascus	["Nomascus"]					Nomascus	Hylobatidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota	Chromosome	CNS0489766;SAMN02981257;SAMN11124083;SAMN23575348;SAMN30617509	52956880		44672148		2023-04-03			16478	3.287109375	3232290000			52	26	2	EBP;PRGP;PRJNA13975;PRJNA369439;PRJNA785018;PRJNA941360;PRJNA941361;PRJNA955777		insdc_open
9578	genus	Hylobates	["Hylobatus"]					Hylobates	Hylobatidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota	Chromosome	CNS0489761;SAMN12851060;SAMN23575341	131825309		17385161		2023-04-03			16500	3.240234375	3168720000			44	22	2	EBP;PRGP;PRJNA575281;PRJNA785018		insdc_open
325167	genus	Hoolock	["Hoolock"]					Hoolock	Hylobatidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota	Scaffold	CNS0489760;SAMN23575340	22338800		22338800		2023-04-03			16511	3.287109375	3232290000			50	25	2	EBP;PRGP;PRJNA785018		insdc_open
9570	genus	Colobus	["Guereza"]					Colobus	Cercopithecidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota	Chromosome	CNS0489757;SAMN03121814;SAMN23575336;SAMN24220312	149281349		15612012		2023-06-12			16648	3.609375	3530580000			44	22	2	EBP;PRGP;PRJNA251421;PRJNA785018;PRJNA790674		insdc_open
164647	genus	Procolobus	["Lophocolobus"]					Procolobus	Cercopithecidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota							2023-04-03			16605	3.96484375	3877770000			44	22	2			
9573	genus	Presbytis	["Presbypitheus"]					Presbytis	Cercopithecidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota							2023-04-03			16543	3.96484375	3877770000			44	22	2			
88028	genus	Semnopithecus	["Semnopithecus"]					Semnopithecus	Cercopithecidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota	Scaffold	SAMN07678111	29955		25064		2023-04-03			16533	3.96484375	3877770000			44	22	2	EBP;PRJNA399419;ZOONOMIA	ZOONOMIA	published
54132	genus	Pygathrix	["Daunus"]					Pygathrix	Cercopithecidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota	Scaffold	CNS0489770;SAMN07678108;SAMN23575353	14260291		14260291		2023-04-03			16535	3.96484375	3877770000			44	22	2	EBP;PRGP;PRJNA399415;PRJNA785018;ZOONOMIA	ZOONOMIA	published
542827	genus	Rhinopithecus	["Rhinopithecus"]					Rhinopithecus	Cercopithecidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota	Chromosome	CNS0489771;SAMN02427086;SAMN02786331;SAMN11039125;SAMN23575354;SAMN24220326	144559847		16766498		2023-04-03			16550	3.96484375	3877770000			44	22	2	EBP;PRGP;PRJNA230020;PRJNA315476;PRJNA524949;PRJNA785018;PRJNA790674		insdc_open
54136	genus	Trachypithecus	["Kasi"]					Trachypithecus	Cercopithecidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota	Scaffold	SAMN09940942;SAMN12630612;SAMN23575358	130977661		16182741		2023-04-03			16550	3.96484375	3877770000			44	22	2	EBP;PRGP;PRJNA488530;PRJNA785018		insdc_open
1203020	genus	Simias	["Simias"]					Simias	Cercopithecidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota							2023-04-03			16561	3.96484375	3877770000			44	22	2			
591932	genus	Piliocolobus	["Tropicolobus"]					Piliocolobus	Cercopithecidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota	Chromosome	SAMN07735529	131283114		100421		2023-04-03			16595	3.96484375	3877770000			44	22	2	PRJNA413051		insdc_open
9533	genus	Cercopithecus	["Diana"]					Cercopithecus	Cercopithecidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota	Chromosome	SAMN07678070;SAMN13555793;SAMN23575334;SAMN25565059	51119100		22791723		2023-04-03			16508	4.3984375	4303200000			66	33	2	EBP;PRGP;PRJNA399380;PRJNA512907;PRJNA595456;PRJNA785018;PRJNA944680;ZOONOMIA	ZOONOMIA	published
9564	genus	Theropithecus	["Theropithecus"]					Theropithecus	Cercopithecidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota	Chromosome	SAMN09197221;SAMN29758783	130230028		310061		2018-06-19			16546	3.716796875	3635715000			42	21	2	EBP;PRJNA470999;PRJNA512907;PRJNA944680		insdc_open
75565	genus	Lophocebus	["Cercolophocebus"]					Lophocebus	Cercopithecidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota	Contig	SAMN23575342	6802059		6802059		2022-06-17			16563	3.759765625	3677280000			42	21	2	EBP;PRGP;PRJNA785018		insdc_open
2059839	genus	Allochrocebus	["Allochrocebus"]					Allochrocebus	Cercopithecidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota							2023-04-03			16518	3.716796875	3635715000			42	21	2			
9567	genus	Mandrillus	["Mormon"]					Mandrillus	Cercopithecidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota	Scaffold	CNS0036001;SAMN03121813;SAMN08634632;SAMN23575346;SAMN23575347	27319382		20999372		2022-06-17			16546	3.5	3423000000			42	21	2	EBP;PRGP;PRJNA251423;PRJNA436891;PRJNA785018		insdc_open
9537	genus	Erythrocebus	["Erythrocebus"]					Erythrocebus	Cercopithecidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota	Contig	CNS0489759;SAMN07678082;SAMN23575338	18747272		18747272		2022-06-17			16676	3.67578125	3594150000			54	27	2	EBP;PRGP;PRJNA399392;PRJNA785018;ZOONOMIA	ZOONOMIA	published
54134	genus	Allenopithecus	["Allenopithecus"]					Allenopithecus	Cercopithecidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota							2023-04-03			16517	5.19140625	5075820000			60	24	2			
36230	genus	Miopithecus	["Myiopithecus"]					Miopithecus	Cercopithecidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota	Chromosome	SAMN29758772	99916881		76031		2023-02-09			16543	3.669921875	3589260000			54	27	2	EBP;PRJNA512907;PRJNA944680		insdc_open
371038	genus	Rungwecebus	["Rungwecebus"]					Rungwecebus	Cercopithecidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota										16543	3.716796875	3635715000			42	21	2			
9529	genus	Cercocebus	["Leptocebus"]					Cercocebus	Cercopithecidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota	Scaffold	SAMN03379531	12849131		112942		2023-04-03			16543	4.12109375	4029360000			42	21	2	PRJNA157077;PRJNA167910		insdc_open
9554	genus	Papio	["Choeropithecus"]					Papio	Cercopithecidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota	Chromosome	CNS0489768;CNS0489769;SAMN02981400;SAMN11179045;SAMN21582254;SAMN23575350	140274886		24989958		2023-04-12			16515	3.53515625	3457230000			42	21	2	EBP;PRGP;PRJNA260523;PRJNA512907;PRJNA527874;PRJNA54005;PRJNA785018;PRJNA944680		insdc_open
392815	genus	Chlorocebus	["Cynocebus"]					Chlorocebus	Cercopithecidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota	Scaffold	CNS0489756;SAMN01760484;SAMN15458746;SAMN23575335	81825804		9639656		2023-04-03			16388	4.10546875	4014689999			60	30	2	EBP;PRGP;PRJEB40772;PRJNA167910;PRJNA168621;PRJNA176010;PRJNA644395;PRJNA644396;PRJNA785018;PRJNA847024		insdc_open
1812035	genus	Plecturocebus	["Plecturocebus"]					Plecturocebus	Pitheciidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota	Scaffold	SAMN07678140	46445		41149		2023-04-18			16555	2.30078125	2249400000			46	23	2	EBP;PRJNA399376;ZOONOMIA	ZOONOMIA	published
9522	genus	Callicebus	["Torquatus"]					Callicebus	Pitheciidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota										16628	2.279296875	2229840000			46	10	2			
1812102	genus	Cheracebus	["Cheracebus"]					Cheracebus	Pitheciidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota							2023-04-17			16702	2.259765625	2210280000			20	10	2			
2490930	genus	Xenothrix	["Xenothrix"]					Xenothrix	Pitheciidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota										16655	2.279296875	2229840000			46	10	2			
9524	genus	Chiropotes	["Saki"]					Chiropotes	Pitheciidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota							2023-04-15			16683	2.279296875	2229840000			46	23	2			
30595	genus	Cacajao	["Cercoptochus"]					Cacajao	Pitheciidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota							2023-04-18			16702	2.279296875	2229840000			46	23	2			
30597	genus	Pithecia	["Pithecia"]					Pithecia	Pitheciidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota	Contig	SAMN07678106;SAMN21582257;SAMN23575351	103980617		10867430		2023-04-18			16650	2.279296875	2229840000			46	23	2	EBP;PRGP;PRJNA399413;PRJNA512907;PRJNA785018;PRJNA944680;ZOONOMIA	ZOONOMIA	published
9520	genus	Saimiri	["Chrysothrix"]					Saimiri	Cebidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota	Scaffold	SAMN02981369;SAMN16846876	87238321		4857773		2023-04-18			16472	3.30078125	3227400000			44	22	2	PRJNA167910;PRJNA176380;PRJNA679316;PRJNA67945		insdc_open
2681187	genus	Leontocebus						Leontocebus	Cebidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota							2023-04-14			16561	3.455078125	3378990000			46	23	2			
9486	genus	Saguinus	["Hapanella"]					Saguinus	Cebidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota	Chromosome	CNS0489772;SAMN07678110;SAMN23575355;SAMN24220327	143273090		10987047		2023-04-18			16505	3.455078125	3378990000			46	23	2	EBP;PRGP;PRJNA399417;PRJNA785018;PRJNA790674;ZOONOMIA	ZOONOMIA	published
9494	genus	Callimico	["Callimidas"]					Callimico	Cebidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota							2023-04-03			16523	3.455078125	3378990000			48	24	2			
30587	genus	Leontopithecus	["Marikina"]					Leontopithecus	Cebidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota	Chromosome	SAMN21582245	121128971		55757		2023-04-03			16745	3.455078125	3378990000			46	23	2	EBP;PRJNA512907;PRJNA944680		insdc_open
1965102	genus	Mico	["Mico"]					Mico	Cebidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota							2023-04-15			16563	3.455078125	3378990000			44	22	2			
1965109	genus	Cebuella	["Cebuella"]					Cebuella	Cebidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota							2023-04-17			16528	3.48046875	3403440000			44	22	2			
1532884	genus	Sapajus	["Sapajus"]					Sapajus	Cebidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota	Scaffold	CNS0489773;SAMN13265339;SAMN18511585;SAMN23575356	27083786		12583278		2023-04-16			16542	3.400390625	3325200000			54	27	2	EBP;PRGP;PRJNA588076;PRJNA706690;PRJNA717806;PRJNA785018		insdc_open
9513	genus	Cebus	["Sapaju"]					Cebus	Cebidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota	Scaffold	CNS0489755;SAMN04522148;SAMN07678068;SAMN23575333	18502463		18502463		2023-04-17			16553	3.83984375	3755520000			52	26	2	EBP;PRGP;PRJNA298580;PRJNA399379;PRJNA785018;ZOONOMIA	ZOONOMIA	published
9506	genus	Ateles	["Ateles"]					Ateles	Atelidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota	Scaffold	CNS0489754;SAMEA8994840;SAMN07678064;SAMN23575332	50515269		50515269		2023-04-16			16560	3.23828125	3166275000			34	17	2	EBP;PRGP;PRJEB46485;PRJNA399374;PRJNA785018;ZOONOMIA	ZOONOMIA	published
9518	genus	Lagothrix	["Gastrimargus"]					Lagothrix	Atelidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota							2023-04-03			16595	3.5390625	3462120000			62	31	2			
30593	genus	Brachyteles	["Brachyteles"]					Brachyteles	Atelidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota										16577	3.3984375	3314197500			34	17	2			
9499	genus	Alouatta	["Mycetes"]					Alouatta	Atelidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota	Scaffold	SAMN07678036	72427		51304		2023-04-18			16582	3.630859375	3550140000			50	26	2	EBP;PRJNA399372;ZOONOMIA		insdc_open
9504	genus	Aotus	["Anotus"]					Aotus	Aotidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota	Scaffold	SAMN03121886;SAMN30617512	55915596		55915596		2023-04-12			16575	3.4375	3378990000			50	25	2	PRJNA251539;PRJNA877605;PRJNA941350;PRJNA941351;PRJNA951731		insdc_open
9454	genus	Varecia	["Varecia"]					Varecia	Lemuridae	Primates	Mammalia	Chordata	Metazoa	Eukaryota	Chromosome	SAMN29758785	128811464		40155		2023-04-03			17029	3.244140625	3178500000			46	23	2	EBP;PRJNA512907;PRJNA944680		insdc_open
1513474	genus	Pachylemur	["Pachylemur"]					Pachylemur	Lemuridae	Primates	Mammalia	Chordata	Metazoa	Eukaryota										16953	3.244140625	3178500000			46	27	2			
1328069	genus	Prolemur	["Prohapalemur"]					Prolemur	Lemuridae	Primates	Mammalia	Chordata	Metazoa	Eukaryota	Scaffold	SAMN05853041	2710671		47757		2018-06-20			16765	3.25	3178500000			60	30	2	PRJNA344914		insdc_open
13556	genus	Hapalemur	["Hapalolemur"]					Hapalemur	Lemuridae	Primates	Mammalia	Chordata	Metazoa	Eukaryota							2023-04-03			16878	3.240234375	3178500000			54	27	2			
9446	genus	Lemur	["Maki"]					Lemur	Lemuridae	Primates	Mammalia	Chordata	Metazoa	Eukaryota	Chromosome	SAMN07678092;SAMN12621102;SAMN23575359	102162704		35377149		2021-11-04			16953	3.279296875	3207840000			56	28	2	EBP;PRGP;PRJNA399402;PRJNA561949;PRJNA561950;PRJNA562215;PRJNA785018;VGP;ZOONOMIA	ZOONOMIA	published
523820	genus	Archaeolemur	["Archaeolemur"]					Archaeolemur	Indriidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota										17098	3.21484375	3178500000			46	27	2			
122245	genus	Avahi	["Semnocebus"]					Avahi	Indriidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota							2023-04-03			16787	3.21484375	3178500000			46	27	2			
30600	genus	Propithecus	["Macromerus"]					Propithecus	Indriidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota	Scaffold	SAMN03121823	5604909		28129		2023-04-14			17099	3.21484375	3178500000			46	27	2	PRJNA251429;PRJNA260602		insdc_open
34826	genus	Indri	["Indrium"]					Indri	Indriidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota	Scaffold	SAMN07678091	28620		26447		2019-03-22			17098	3.21484375	3178500000			46	27	2	EBP;PRJNA399458;ZOONOMIA	ZOONOMIA	published
523824	genus	Hadropithecus	["Hadropithecus"]					Hadropithecus	Indriidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota										17098	3.21484375	3178500000			46	27	2			
261733	genus	Phaner	["Phaner"]					Phaner	Cheirogaleidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota							2023-04-03			16626	3.119140625	3051360000			66	33	2			
9459	genus	Cheirogaleus	["Altililemur"]					Cheirogaleus	Cheirogaleidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota	Scaffold	SAMN07678072;SAMN11334321	48318266		90923		2023-04-03			16604	3.119140625	3051360000			66	33	2	EBP;PRJNA399382;PRJNA523575;ZOONOMIA	ZOONOMIA	published
83691	genus	Mirza	["Mirza"]					Mirza	Cheirogaleidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota	Scaffold	SAMN07678095;SAMN10707785	79947		73499		2019-09-30			16921	3.119140625	3051360000			66	33	2	EBP;PRJNA399404;PRJNA512515;ZOONOMIA	ZOONOMIA	published
122247	genus	Allocebus	["Allocebus"]					Allocebus	Cheirogaleidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota							2023-04-03			16863	3.119140625	3051360000			66	33	2			
322024	genus	Palaeopropithecus	["Bradytherium"]					Palaeopropithecus	Palaeopropithecidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota							2023-04-03			16910	3.21484375	3178500000			46	27	2			
126593	genus	Megaladapis	["Megaladapis"]					Megaladapis	Lepilemuridae	Primates	Mammalia	Chordata	Metazoa	Eukaryota							2023-04-03			16781	3.25	3178500000			20	10	2			
9452	genus	Lepilemur	["Galeocebus"]					Lepilemur	Lepilemuridae	Primates	Mammalia	Chordata	Metazoa	Eukaryota							2023-04-03			16936	3.25	3178500000			20	10	2			
261738	genus	Arctocebus	["Arctocebus"]					Arctocebus	Lorisidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota										16773	3.580078125	3501240000			50	25	2			
9469	genus	Nycticebus	["Nyctycebus"]					Nycticebus	Lorisidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota	Chromosome	SAMN07678100;SAMN23575349;SAMN28408555	135917784		41197715		2023-04-03			16764	3.580078125	3501240000			50	25	2	EBP;PRGP;PRJNA399409;PRJNA785018;PRJNA838347;PRJNA838348;PRJNA915385;VGP;ZOONOMIA	ZOONOMIA	published
9471	genus	Perodicticus	["Potto"]					Perodicticus	Lorisidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota							2023-04-03			16638	3.580078125	3501240000			62	31	2			
3030685	genus	Xanthonycticebus						Xanthonycticebus	Lorisidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota	Scaffold	CNS0489767	128212000				2023-04-03			16856	3.580078125	3501240000			50	25	2			open
9467	genus	Loris	["Loridium"]					Loris	Lorisidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota	Contig	SAMN23575343	7727436		7727436		2023-04-03			16783	3.580078125	3501240000			50	25	2	EBP;PRGP;PRJNA785018		insdc_open
30610	genus	Otolemur	["Otolemur"]					Otolemur	Galagidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota	Scaffold	SAMN02981229	13852661		27100		2023-04-03			16827	4.07421875	3985350000			62	31	2	PRJNA16955		insdc_open
261735	genus	Euoticus	["Euoticus"]					Euoticus	Galagidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota										16774	4.07421875	3985350000			62	29	2			
9462	genus	Galago	["Otolicna"]					Galago	Galagidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota	Contig	SAMN23575339	583552		583552		2023-04-03			16722	4.07421875	3985350000			40	18	2	EBP;PRGP;PRJNA785018		insdc_open
2604441	genus	Paragalago	["Paragalago"]					Paragalago	Galagidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota										16774	4.07421875	3985350000			62	29	2			
89671	genus	Galagoides	["Galagoides"]					Galagoides	Galagidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota										16774	4.07421875	3985350000			58	29	2			
13038	genus	Daubentonia	["Psilodactylus"]					Daubentonia	Daubentoniidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota	Contig	CNS0489758;SAMN00690380;SAMN07678077;SAMN23575337	27954151		27954151		2022-06-17			16620	3.51171875	3460897500			46	25	2	EBP;PRGP;PRJNA399387;PRJNA74997;PRJNA785018;ZOONOMIA	ZOONOMIA	published
2835216	genus	Oreoscaptor						Oreoscaptor	Talpidae	Eulipotyphla	Mammalia	Chordata	Metazoa	Eukaryota										16816	2.435546875	2381430000			36	18	2			
94436	genus	Parascalops	["Perascalops"]					Parascalops	Talpidae	Eulipotyphla	Mammalia	Chordata	Metazoa	Eukaryota										16816	2.435546875	2381430000			34	17	2			
202256	genus	Galemys	["Galemys"]					Galemys	Talpidae	Eulipotyphla	Mammalia	Chordata	Metazoa	Eukaryota	Scaffold	SAMN18106611	8503682		64544		2021-08-05			16510	2.435546875	2381430000			42	21	2	PRJNA705855		insdc_open
176848	genus	Uropsilus	["Rhynchonax"]					Uropsilus	Talpidae	Eulipotyphla	Mammalia	Chordata	Metazoa	Eukaryota	Scaffold	SAMN07678046	55035		43618		2023-04-03			16536	2.435546875	2381430000			34	17	2	EBP;PRJNA399362;ZOONOMIA	ZOONOMIA	published
2917337	genus	Alpiscaptulus						Alpiscaptulus	Talpidae	Eulipotyphla	Mammalia	Chordata	Metazoa	Eukaryota										16816	2.435546875	2381430000			34	17	2			
9374	genus	Talpa	["Talpops"]					Talpa	Talpidae	Eulipotyphla	Mammalia	Chordata	Metazoa	Eukaryota	Scaffold	SAMN10160270	119794413		2628036		2023-04-03			16884	2.5	2445000000			34	17	2	PRJNA494291;PRJNA667711		insdc_open
