"","scientific_name","species","subspecies","common_name","family","zims_species360","origin","sex","cell_type","type1","type2","type3","type4","karyotype","animal_ID","line2","line3","cnag_id","iucn","superclass","status","iPSC","species_short","sample_id","link","dna","karyo","rna","iPSC2","seq"
"303","Dolichotis patagonum","Dolichotis patagonum",NA,"Patagonian mara","Caviidae","-",NA,NA,"Fibro","DNA",NA,NA,NA,NA,"A460",NA,NA,NA,"NT","Mammalia",TRUE,FALSE,"Dol_Pat","Dol_Pat_3","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=29091&lvl=3&lin=f&keep=1&srchmode=1&unlock",TRUE,FALSE,FALSE,FALSE,FALSE
"304","Hystrix cristata","Hystrix cristata",NA,"Short-tailed porcupine","Hystricidae","MIG12-29239594","CAPTIVE","F","Fibro","DNA",NA,NA,NA,NA,"A301",NA,NA,NA,"LC","Mammalia",TRUE,FALSE,"Hys_Cri","Hys_Cri_1",NA,TRUE,FALSE,FALSE,FALSE,FALSE
"305","Hystrix cristata","Hystrix cristata",NA,"Short-tailed porcupine","Hystricidae","17968565/BARCELONA / 6798","CAPTIVE","M","Fibro","DNA",NA,NA,NA,NA,"A453",NA,NA,NA,"LC","Mammalia",TRUE,FALSE,"Hys_Cri","Hys_Cri_2",NA,TRUE,FALSE,FALSE,FALSE,FALSE
"306","Cynomys ludovicianus","Cynomys ludovicianus",NA,"Black-tailed prairie dog","Sciuridae","SQK18-04210/BARCELONA / 13749","CAPTIVE","M","Fibro","DNA",NA,NA,NA,NA,"A305",NA,NA,NA,"LC","Mammalia",TRUE,FALSE,"Cyn_Lud","Cyn_Lud_1","https://www.iucnredlist.org/species/6091/115080297",TRUE,FALSE,FALSE,FALSE,FALSE
"307","Cricetomys gambianus","Cricetomys gambianus",NA,"Gambian giant pouched rat","Nesomyidae","TLJ15-00688/ BIOPARCVA / V15082","CAPTIVE","M","Primary",NA,NA,NA,NA,NA,"A333",NA,NA,NA,"LC","Mammalia",FALSE,FALSE,"Cri_Gam","Cri_Gam_1",NA,FALSE,FALSE,FALSE,FALSE,FALSE
"308","Oryctolagus cuniculus","Oryctolagus cuniculus",NA,"European rabbit","Leporidae",NA,NA,NA,"Primary",NA,NA,NA,NA,NA,"A121",NA,NA,NA,"EN","Mammalia",FALSE,FALSE,"Ory_Cun","Ory_Cun_1","https://www.iucnredlist.org/species/41291/170619657",FALSE,FALSE,FALSE,FALSE,FALSE
"309","Oryctolagus cuniculus ibicea","Oryctolagus cuniculus","ibicea","European rabbit","Leporidae",NA,NA,NA,"Fibro","DNA",NA,NA,NA,NA,"A286",NA,NA,NA,"LC","Mammalia",TRUE,FALSE,"Ory_Cun","Ory_Cun_2",NA,TRUE,FALSE,FALSE,FALSE,FALSE
"310","Oryctolagus cuniculus ibicea","Oryctolagus cuniculus","ibicea","European rabbit","Leporidae","-",NA,NA,"Primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,"LC","Mammalia",FALSE,FALSE,"Ory_Cun","Ory_Cun_3",NA,FALSE,FALSE,FALSE,FALSE,FALSE
"311","Notamacropus rufogriseus","Notamacropus rufogriseus",NA,"Red-necked Wallaby","Macropodidae","QGH12-00003/11425","CAPTIVE","M","Primary",NA,NA,NA,NA,NA,"A276",NA,NA,NA,"LC","Mammalia",FALSE,FALSE,"Not_Ruf","Not_Ruf_1",NA,FALSE,FALSE,FALSE,FALSE,FALSE
"312","Notamacropus rufogriseus","Notamacropus rufogriseus",NA,"Red-necked Wallaby","Macropodidae","CGM20-00275/PARQNATUR / 389","CAPTIVE","M","Fibro","DNA",NA,NA,NA,NA,"A459",NA,NA,NA,"LC","Mammalia",TRUE,FALSE,"Not_Ruf","Not_Ruf_2","https://www.iucnredlist.org/species/40566/21953329",TRUE,FALSE,FALSE,FALSE,FALSE
"313","Notamacropus rufogriseus","Notamacropus rufogriseus",NA,"Red-necked Wallaby","Macropodidae","QGH15-02472/BARCELONA / 12639","CAPTIVE","M","Fibro",NA,NA,NA,NA,NA,"A269",NA,NA,NA,"LC","Mammalia",TRUE,FALSE,"Not_Ruf","Not_Ruf_3","https://animaldiversity.org/accounts/Macropus_rufogriseus/",FALSE,FALSE,FALSE,FALSE,FALSE
"314","Notamacropus rufogriseus","Notamacropus rufogriseus",NA,"Red-necked Wallaby","Macropodidae","FRW15-00528/JEREZ / CA56","CAPTIVE","F","Fibro",NA,NA,NA,NA,NA,"A291",NA,NA,NA,"LC","Mammalia",TRUE,FALSE,"Not_Ruf","Not_Ruf_4","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=1960652&lvl=3&lin=f&keep=1&srchmode=1&unlock",FALSE,FALSE,FALSE,FALSE,FALSE
"315","Notamacropus rufogriseus","Notamacropus rufogriseus",NA,"Red-necked Wallaby","Macropodidae","FRW15-00528/JEREZ / CA56","CAPTIVE","U","Fibro",NA,NA,NA,NA,NA,"A292",NA,NA,NA,"LC","Mammalia",TRUE,FALSE,"Not_Ruf","Not_Ruf_5",NA,FALSE,FALSE,FALSE,FALSE,FALSE
"316","Notamacropus rufogriseus","Notamacropus rufogriseus",NA,"Red-necked Wallaby","Macropodidae",NA,NA,NA,"Primary",NA,NA,NA,NA,NA,"A97",NA,NA,NA,"LC","Mammalia",FALSE,FALSE,"Not_Ruf","Not_Ruf_6",NA,FALSE,FALSE,FALSE,FALSE,FALSE
"317","Petrogale xanthopus","Petrogale xanthopus",NA,"Yellow-footed Rock Wallaby","Macropodidae","WKP21-01924/MADRID Z / WR48","CAPTIVE","M","Fibro","K",NA,NA,NA,"Petrogale xanthopus A160","A160",NA,NA,NA,"NT","Mammalia",TRUE,FALSE,"Pet_Xan","Pet_Xan_1","https://www.iucnredlist.org/species/16750/21955455",FALSE,TRUE,FALSE,FALSE,FALSE
"318","Osphranter rufus","Osphranter rufus",NA,"Red kangaroo","Macropodidae","QGH12-00305 /BARCELONA / 11715","CAPTIVE","M","Fibro",NA,NA,NA,NA,NA,"A355",NA,NA,NA,"LC","Mammalia",TRUE,FALSE,"Osp_Ruf","Osp_Ruf_1",NA,FALSE,FALSE,FALSE,FALSE,FALSE
"319","Osphranter rufus","Osphranter rufus",NA,"Red kangaroo","Macropodidae","QGH22-06164-IA","-","U","Fibro","DNA",NA,NA,NA,NA,"A384",NA,NA,NA,"LC","Mammalia",TRUE,FALSE,"Osp_Ruf","Osp_Ruf_2",NA,TRUE,FALSE,FALSE,FALSE,FALSE
"320","Lemur catta","Lemur catta",NA,"Ring-tailed Lemur","Lemuridae","QGH20-05335","CAPTIVE","M","Primary",NA,NA,NA,NA,NA,"A27",NA,NA,"AL1448","EN","Mammalia",FALSE,FALSE,"Lem_Cat","Lem_Cat_1","https://www.iucnredlist.org/species/11496/115565760",FALSE,FALSE,FALSE,FALSE,FALSE
"321","Lemur catta","Lemur catta",NA,"Ring-tailed Lemur","Lemuridae","QGH13-00741","CAPTIVE","M","Primary",NA,NA,NA,NA,NA,"A23",NA,NA,NA,"EN","Mammalia",FALSE,FALSE,"Lem_Cat","Lem_Cat_2","https://animaldiversity.org/accounts/Lemur_catta/",FALSE,FALSE,FALSE,FALSE,FALSE
"322","Lemur catta","Lemur catta",NA,"Ring-tailed Lemur","Lemuridae","QGH15-02282/ BARCELONA / 12431","CAPTIVE","M","Fibro",NA,NA,NA,NA,NA,"A390",NA,NA,NA,"EN","Mammalia",TRUE,FALSE,"Lem_Cat","Lem_Cat_3","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi",FALSE,FALSE,FALSE,FALSE,FALSE
"323","Eulemur fulvus","Eulemur fulvus",NA,"Common brown lemur","Lemuridae","27917539/LM12","CAPTIVE","F","Fibro","DNA","K","SEQ",NA,"Eulemur fulvus A170","A170",NA,NA,NA,"VU","Mammalia",TRUE,FALSE,"Eul_Ful","Eul_Ful_1","https://www.iucnredlist.org/species/8207/115562499",TRUE,TRUE,FALSE,FALSE,TRUE
"324","Eulemur fulvus","Eulemur fulvus",NA,"Common brown lemur","Lemuridae","27921801/LM11","CAPTIVE","F","Fibro",NA,NA,NA,NA,NA,"A265",NA,NA,NA,"VU","Mammalia",TRUE,FALSE,"Eul_Ful","Eul_Ful_2",NA,FALSE,FALSE,FALSE,FALSE,FALSE
"325","Callithrix geoffroyi","Callithrix geoffroyi",NA,"Geoffroy’s Tufted-ear Marmoset","Callitrichidae","TGD16-00658/ JEREZ TG5","CAPTIVE","F","Fibro","DNA","K","SEQ",NA,"Callithrix geoffroyi A81","A81",NA,NA,"AX8913","LC","Mammalia",TRUE,FALSE,"Cal_Geo","Cal_Geo_1","https://www.iucnredlist.org/species/3572/191701212",TRUE,TRUE,FALSE,FALSE,TRUE
"326","Saguinus imperator subgrisescens","Saguinus imperator","subgrisescens","Bearded Emperor Tamarin","Cebidae","11295.0","CAPTIVE","M","Fibro","DNA","K","SEQ",NA,"Saguinus imperator subgrisescens A76","A76","A127",NA,"AX8916","LC","Mammalia",TRUE,FALSE,"Sag_Imp","Sag_Imp_1","https://animaldiversity.org/accounts/Saguinus_imperator/",TRUE,TRUE,FALSE,FALSE,TRUE
"327","Saguinus imperator subgrisescens","Saguinus imperator","subgrisescens","Bearded Emperor Tamarin","Cebidae","13040.0","CAPTIVE","M","Fibro","DNA","K",NA,NA,"Saguinus imperator subgrisescens A77","A77",NA,NA,NA,"LC","Mammalia",TRUE,FALSE,"Sag_Imp","Sag_Imp_2","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=881951&lvl=3&lin=f&keep=1&srchmode=1&unlock",TRUE,TRUE,FALSE,FALSE,FALSE
"328","Saguinus imperator subgrisescens","Saguinus imperator","subgrisescens","Bearded Emperor Tamarin","Cebidae","10860.0","CAPTIVE","F","Fibro","DNA","K","SEQ",NA,"Saguinus imperator subgrisescens A130","A130",NA,NA,"AX8917","LC","Mammalia",TRUE,FALSE,"Sag_Imp","Sag_Imp_3",NA,TRUE,TRUE,FALSE,FALSE,TRUE
"329","Saguinus oedipus","Saguinus oedipus",NA,"Cotton-headed Tamarin","Cebidae","FRW20-01066","CAPTIVE","U","Fibro","DNA","SEQ",NA,NA,NA,"A90",NA,NA,"AX8914","CR","Mammalia",TRUE,FALSE,"Sag_Oed","Sag_Oed_1","https://www.iucnredlist.org/species/19823/192551067",TRUE,FALSE,FALSE,FALSE,TRUE
"330","Saguinus oedipus","Saguinus oedipus",NA,"Cotton-headed Tamarin","Cebidae","QGH22-06121/BCN14151","CAPTIVE","U","Fibro",NA,NA,NA,NA,NA,"A350",NA,NA,NA,"CR","Mammalia",TRUE,FALSE,"Sag_Oed","Sag_Oed_2","https://animaldiversity.org/accounts/Saguinus_oedipus/",FALSE,FALSE,FALSE,FALSE,FALSE
"331","Saguinus oedipus","Saguinus oedipus",NA,"Cotton-headed Tamarin","Cebidae","QGH22-06117-IA","-","M","Fibro","DNA",NA,NA,NA,NA,"A347",NA,NA,NA,"CR","Mammalia",TRUE,FALSE,"Sag_Oed","Sag_Oed_3","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi",TRUE,FALSE,FALSE,FALSE,FALSE
"332","Leontopithecus chrysomelas","Leontopithecus chrysomelas",NA,"Golden-headed lion tamarin","Cebidae","MIG12-29918004/BARCELONA / 10206","CAPTIVE","M","Fibro","DNA",NA,NA,NA,NA,"A400",NA,NA,NA,"EN","Mammalia",TRUE,FALSE,"Leo_Chr","Leo_Chr_1",NA,TRUE,FALSE,FALSE,FALSE,FALSE
"333","Cebuella pygmaea","Cebuella pygmaea",NA,"Pygmy marmoset","Cebidae","QGH22-06032/ BARCELONA / 14077","CAPTIVE","U","Fibro","DNA",NA,NA,NA,NA,"A394",NA,NA,NA,"VU","Mammalia",TRUE,FALSE,"Ceb_Pyg","Ceb_Pyg_1",NA,TRUE,FALSE,FALSE,FALSE,FALSE
"334","Cebuella pygmaea","Cebuella pygmaea",NA,"Pygmy marmoset","Cebidae","QGH18-04995/: BARCELONA / 13312","CAPTIVE","F","Fibro","DNA",NA,NA,NA,NA,"A392",NA,NA,NA,"VU","Mammalia",TRUE,FALSE,"Ceb_Pyg","Ceb_Pyg_2",NA,TRUE,FALSE,FALSE,FALSE,FALSE
"335","Cebuella pygmaea","Cebuella pygmaea",NA,"Pygmy marmoset","Cebidae","QGH13-00725/BARCELONA / 11787","CAPTIVE","F","Fibro","DNA",NA,NA,NA,NA,"A434",NA,NA,NA,"VU","Mammalia",TRUE,FALSE,"Ceb_Pyg","Ceb_Pyg_3",NA,TRUE,FALSE,FALSE,FALSE,FALSE
"336","Cebuella pygmaea","Cebuella pygmaea",NA,"Pygmy marmoset","Cebidae","QGH18-04995/Barcelona/13312","CAPTIVE","F","Fibro","DNA",NA,NA,NA,NA,"A437",NA,NA,NA,"VU","Mammalia",TRUE,FALSE,"Ceb_Pyg","Ceb_Pyg_4",NA,TRUE,FALSE,FALSE,FALSE,FALSE
"337","Pan troglodytes troglodytes","Pan troglodytes","troglodytes","Central chimpanzee","Hominidae","MIG12-30088851/BARCELONA / 11","WILD","F","Fibro","DNA","K","SEQ",NA,"Pan troglodytes troglodytes A16","A16",NA,NA,"L-AD16","EN","Mammalia",TRUE,FALSE,"Pan_Tro","Pan_Tro_1",NA,TRUE,TRUE,FALSE,FALSE,TRUE
"338","Pan troglodytes troglodytes","Pan troglodytes","troglodytes","Central chimpanzee","Hominidae","QVG16-00019","CAPTIVE","F","Fibro","DNA",NA,NA,NA,NA,"A189",NA,NA,NA,"EN","Mammalia",TRUE,FALSE,"Pan_Tro","Pan_Tro_2","https://www.iucnredlist.org/species/15933/129038584",TRUE,FALSE,FALSE,FALSE,FALSE
"339","Pan troglodytes troglodytes","Pan troglodytes","troglodytes","Central chimpanzee","Hominidae","QVG16-00023","CAPTIVE","F","Fibro","DNA",NA,NA,NA,NA,"A190",NA,NA,NA,"EN","Mammalia",TRUE,FALSE,"Pan_Tro","Pan_Tro_3","https://animaldiversity.org/accounts/Pan_troglodytes/",TRUE,FALSE,FALSE,FALSE,FALSE
"340","Pan troglodytes troglodytes","Pan troglodytes","troglodytes","Central chimpanzee","Hominidae","QVG16-00022","CAPTIVE","F","Fibro","DNA",NA,NA,NA,NA,"A191",NA,NA,NA,"EN","Mammalia",TRUE,FALSE,"Pan_Tro","Pan_Tro_4","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi",TRUE,FALSE,FALSE,FALSE,FALSE
"341","Pan troglodytes troglodytes","Pan troglodytes","troglodytes","Central chimpanzee","Hominidae","QVG16-00018","WILD","F","Fibro","DNA",NA,NA,NA,NA,"A192",NA,NA,NA,"EN","Mammalia",TRUE,FALSE,"Pan_Tro","Pan_Tro_5",NA,TRUE,FALSE,FALSE,FALSE,FALSE
"342","Pan troglodytes troglodytes","Pan troglodytes","troglodytes","Central chimpanzee","Hominidae","MIG12-30088854","WILD","F","Fibro","SEQ",NA,NA,NA,NA,"A226",NA,NA,"AX8911","EN","Mammalia",TRUE,FALSE,"Pan_Tro","Pan_Tro_6",NA,FALSE,FALSE,FALSE,FALSE,TRUE
"343","Pan troglodytes troglodytes","Pan troglodytes","troglodytes","Central chimpanzee","Hominidae","MIG12-30088855","WILD","F","Fibro","DNA","SEQ",NA,NA,NA,"A290",NA,NA,"AX8910","EN","Mammalia",TRUE,FALSE,"Pan_Tro","Pan_Tro_7",NA,TRUE,FALSE,FALSE,FALSE,TRUE
"344","Pan troglodytes troglodytes","Pan troglodytes","troglodytes","Central chimpanzee","Hominidae","MIG12-30088895","WILD","M","Fibro","iPSC",NA,NA,NA,NA,"A322",NA,NA,NA,"EN","Mammalia",TRUE,TRUE,"Pan_Tro","Pan_Tro_8",NA,FALSE,FALSE,FALSE,TRUE,FALSE
"345","Pan troglodytes troglodytes","Pan troglodytes","troglodytes","Central chimpanzee","Hominidae","-",NA,NA,"Fibro","PBMc","DNA","iPSC","K","iPSC 23","A11",NA,NA,"L-AD11","EN","Mammalia",TRUE,TRUE,"Pan_Tro","Pan_Tro_9",NA,TRUE,TRUE,FALSE,TRUE,FALSE
"346","Gorilla gorilla","Gorilla gorilla",NA,"Western Gorilla","Hominidae","QGH15-02323","CAPTIVE","F","Fibro","DNA","SEQ","iPSC",NA,NA,"A278",NA,NA,"AX8909","CR","Mammalia",TRUE,TRUE,"Gor_Gor","Gor_Gor_1","https://www.iucnredlist.org/species/9404/136250858",TRUE,FALSE,FALSE,TRUE,TRUE
"347","Gorilla gorilla","Gorilla gorilla",NA,"Western Gorilla","Hominidae","-",NA,NA,"Primary",NA,NA,NA,NA,NA,"A202",NA,NA,NA,"CR","Mammalia",FALSE,FALSE,"Gor_Gor","Gor_Gor_2","https://animaldiversity.org/accounts/Gorilla_gorilla/",FALSE,FALSE,FALSE,FALSE,FALSE
"348","Ateles hybridus","Ateles hybridus",NA,"Brown Spider Monkey","Atelidae","QGH22-06076-IA","-","M","unclear",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CR","Mammalia",TRUE,FALSE,"Ate_Hyb","Ate_Hyb_1",NA,FALSE,FALSE,FALSE,FALSE,FALSE
"349","Ateles hybridus","Ateles hybridus",NA,"Brown Spider Monkey","Atelidae","MIG12-28734764","-","F","Fibro","DNA","K","SEQ",NA,NA,"A73",NA,NA,"AT6849/ORGONE_01","CR","Mammalia",TRUE,FALSE,"Ate_Hyb","Ate_Hyb_2","https://www.iucnredlist.org/species/39961/17929680",TRUE,TRUE,FALSE,FALSE,TRUE
"350","Ateles hybridus","Ateles hybridus",NA,"Brown Spider Monkey","Atelidae","QGH19-05276/13598","CAPTIVE","U","Fibro","DNA","SEQ",NA,NA,NA,"A5",NA,NA,"L-AD5","CR","Mammalia",TRUE,FALSE,"Ate_Hyb","Ate_Hyb_3","https://animaldiversity.org/accounts/Ateles_hybridus/",TRUE,FALSE,FALSE,FALSE,TRUE
"351","Ateles hybridus","Ateles hybridus",NA,"Brown Spider Monkey","Atelidae","QGH16-04259/BCN12875","CAPTIVE","F","Fibro","DNA",NA,NA,NA,NA,"A186",NA,NA,NA,"CR","Mammalia",TRUE,FALSE,"Ate_Hyb","Ate_Hyb_4","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=129801&lvl=3&lin=f&keep=1&srchmode=1&unlock",TRUE,FALSE,FALSE,FALSE,FALSE
"352","Ateles hybridus","Ateles hybridus",NA,"Brown Spider Monkey","Atelidae","16879/2354","WILD","F","Fibro",NA,NA,NA,NA,NA,"A187",NA,NA,NA,"CR","Mammalia",TRUE,FALSE,"Ate_Hyb","Ate_Hyb_5",NA,FALSE,FALSE,FALSE,FALSE,FALSE
"353","Ateles hybridus","Ateles hybridus",NA,"Brown Spider Monkey","Atelidae","MIG12-29017598","CAPTIVE","F","Fibro","DNA","SEQ","iPSC",NA,NA,"A282",NA,NA,"AY5184","CR","Mammalia",TRUE,TRUE,"Ate_Hyb","Ate_Hyb_6",NA,TRUE,FALSE,FALSE,TRUE,TRUE
"354","Ateles hybridus","Ateles hybridus",NA,"Brown Spider Monkey","Atelidae","QGH22-06077","CAPTIVE","M","Fibro","DNA",NA,NA,NA,NA,"A327",NA,NA,NA,"CR","Mammalia",TRUE,FALSE,"Ate_Hyb","Ate_Hyb_7",NA,TRUE,FALSE,FALSE,FALSE,FALSE
"355","Ateles hybridus","Ateles hybridus",NA,"Brown Spider Monkey","Atelidae","QGH22-06222/QGH22-06222","CAPTIVE","U","Primary",NA,NA,NA,NA,NA,"A412",NA,NA,NA,"CR","Mammalia",FALSE,FALSE,"Ate_Hyb","Ate_Hyb_8",NA,FALSE,FALSE,FALSE,FALSE,FALSE
"356","Pongo pygmaeus","Pongo pygmaeus",NA,"Northwest Bornean orangutan","Hominidae","MIG12-3008890","CAPTIVE","F","Fibro","DNA","SEQ",NA,NA,NA,"A318",NA,NA,"ORGONE_07","CR","Mammalia",TRUE,FALSE,"Pon_Pyg","Pon_Pyg_1","https://animaldiversity.org/accounts/Pongo_pygmaeus/",TRUE,FALSE,FALSE,FALSE,TRUE
"357","Pongo pygmaeus","Pongo pygmaeus",NA,"Northwest Bornean orangutan","Hominidae","Antoine Blancher (Chris Tyler-Smith)","-",NA,"Fibro","DNA","K","iPSC","SEQ","Pongo pygmeaus A157","A157",NA,NA,"AX8918/ORGONE_07","CR","Mammalia",TRUE,TRUE,"Pon_Pyg","Pon_Pyg_2",NA,TRUE,TRUE,FALSE,TRUE,TRUE
"358","Pongo pygmaeus","Pongo pygmaeus",NA,"Northwest Bornean orangutan","Hominidae","QGH22-06066/BARCELONA / 14107","CAPTIVE","M","Fibro","DNA","RNA",NA,NA,NA,"A461",NA,NA,NA,"CR","Mammalia",TRUE,FALSE,"Pon_Pyg","Pon_Pyg_3",NA,TRUE,FALSE,TRUE,FALSE,FALSE
"359","Cercocebus atys lunulatus","Cercocebus atys","lunulatus","White-naped Mangabey","Cercopithecidae","MC21",NA,NA,"Primary",NA,NA,NA,NA,NA,"A162",NA,NA,NA,"EN","Mammalia",FALSE,FALSE,"Cer_Aty","Cer_Aty_1",NA,FALSE,FALSE,FALSE,FALSE,FALSE
"360","Cercocebus atys lunulatus","Cercocebus atys","lunulatus","White-naped Mangabey","Cercopithecidae","QGH16-04243","CAPTIVE","F","Fibro","DNA","K","SEQ",NA,"Cercocebus atys lunulatus A92","A92","A219","A368","AX8907","EN","Mammalia",TRUE,FALSE,"Cer_Aty","Cer_Aty_2","https://www.iucnredlist.org/species/4206/92247733",TRUE,TRUE,FALSE,FALSE,TRUE
"361","Cercocebus atys lunulatus","Cercocebus atys","lunulatus","White-naped Mangabey","Cercopithecidae","QGH16-04193","CAPTIVE","M","Fibro","K","DNA","SEQ",NA,NA,"A102","A206","A306","AX8915","EN","Mammalia",TRUE,FALSE,"Cer_Aty","Cer_Aty_3","https://animaldiversity.org/accounts/Cercocebus_atys/",TRUE,TRUE,FALSE,FALSE,TRUE
"362","Cercocebus atys lunulatus","Cercocebus atys","lunulatus","White-naped Mangabey","Cercopithecidae","4858688/JEREZ / MC2","CAPTIVE","F","Primary",NA,NA,NA,NA,NA,"A241",NA,NA,NA,"EN","Mammalia",FALSE,FALSE,"Cer_Aty","Cer_Aty_4","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=9531&lvl=3&lin=f&keep=1&srchmode=1&unlock",FALSE,FALSE,FALSE,FALSE,FALSE
"363","Cercocebus atys lunulatus","Cercocebus atys","lunulatus","White-naped Mangabey","Cercopithecidae","QGH16-04293/BARCELONA / 12898","CAPTIVE","F","Fibro","DNA","SEQ",NA,NA,NA,"A369",NA,NA,"AX8908","EN","Mammalia",TRUE,FALSE,"Cer_Aty","Cer_Aty_5",NA,TRUE,FALSE,FALSE,FALSE,TRUE
"364","Cercocebus torquatus","Cercocebus torquatus",NA,"Red-capped mangabey","Cercopithecidae","QGH14-02193/BARCELONA / 12333","CAPTIVE","M","Fibro",NA,NA,NA,NA,NA,"A183",NA,NA,NA,"EN","Mammalia",TRUE,FALSE,"Cer_Tor","Cer_Tor_1","https://www.iucnredlist.org/species/4201/154210757",FALSE,FALSE,FALSE,FALSE,FALSE
"365","Cercocebus torquatus","Cercocebus torquatus",NA,"Red-capped mangabey","Cercopithecidae","5724123 Barcelona/9381","CAPTIVE","M","Fibro","DNA",NA,NA,NA,NA,"A287",NA,NA,NA,"EN","Mammalia",TRUE,FALSE,"Cer_Tor","Cer_Tor_2","https://www.ncbi.nlm.nih.gov/search/all/?term=Cercocebus%20torquatus",TRUE,FALSE,FALSE,FALSE,FALSE
"366","Lophocebus aterrimus","Lophocebus aterrimus",NA,"Black Mangabey","Cercopithecidae","QVG16-00005/ELCHE SAF / 1301","CAPTIVE","M","unclear",NA,NA,NA,NA,NA,"A154",NA,NA,NA,"VU","Mammalia",TRUE,FALSE,"Lop_Ate","Lop_Ate_1","https://www.iucnredlist.org/species/12310/166607638",FALSE,FALSE,FALSE,FALSE,FALSE
"367","Lophocebus aterrimus","Lophocebus aterrimus",NA,"Black Mangabey","Cercopithecidae","MIG12-28090305/ELCHE SAF / 1337","CAPTIVE","F","unclear",NA,NA,NA,NA,NA,"A277",NA,NA,NA,"VU","Mammalia",TRUE,FALSE,"Lop_Ate","Lop_Ate_2","https://animaldiversity.org/accounts/Cercopithecus_wolfi/",FALSE,FALSE,FALSE,FALSE,FALSE
"368","Mandrillus sphinx","Mandrillus sphinx",NA,"Mandrill","Cercopithecidae","WKP21-01923/MN31","CAPTIVE","U","Fibro","DNA","K","SEQ",NA,"Mandrillus sphinx A163","A163",NA,NA,"AX8919","VU","Mammalia",TRUE,FALSE,"Man_Sph","Man_Sph_1","https://www.iucnredlist.org/species/12754/17952325",TRUE,TRUE,FALSE,FALSE,TRUE
"369","Mandrillus sphinx","Mandrillus sphinx",NA,"Mandrill","Cercopithecidae","8425827/MADRIDZ/MN17","CAPTIVE","M","Fibro",NA,NA,NA,NA,NA,"A339",NA,NA,NA,"VU","Mammalia",TRUE,FALSE,"Man_Sph","Man_Sph_2","https://animaldiversity.org/accounts/Mandrillus_sphinx/",FALSE,FALSE,FALSE,FALSE,FALSE
"370","Mandrillus leucophaeus","Mandrillus leucophaeus",NA,"Drill","Cercopithecidae","QGH13-01342","CAPTIVE","F","Fibro",NA,NA,NA,NA,NA,"A360",NA,NA,NA,"VU","Mammalia",TRUE,FALSE,"Man_Leu","Man_Leu_1","https://www.iucnredlist.org/species/12753/17952490",FALSE,FALSE,FALSE,FALSE,FALSE
"371","Mandrillus leucophaeus","Mandrillus leucophaeus",NA,"Drill","Cercopithecidae","QGH14-02210","CAPTIVE","F","Fibro",NA,NA,NA,NA,NA,"A359",NA,NA,NA,"VU","Mammalia",TRUE,FALSE,"Man_Leu","Man_Leu_2",NA,FALSE,FALSE,FALSE,FALSE,FALSE
"372","Mandrillus leucophaeus","Mandrillus leucophaeus",NA,"Drill","Cercopithecidae","MIG12-29591019/BARCELONA / 6329","CAPTIVE","F","Fibro","DNA",NA,NA,NA,NA,"A381",NA,NA,NA,"VU","Mammalia",TRUE,FALSE,"Man_Leu","Man_Leu_3",NA,TRUE,FALSE,FALSE,FALSE,FALSE
"373","Miopithecus ogouensis","Miopithecus ogouensis",NA,"Northern Talapoin Monkey","Cercopithecidae","QGH21-05798/ BARCELONA / 13935","CAPTIVE","U","Primary",NA,NA,NA,NA,NA,"A165",NA,NA,NA,"NT","Mammalia",FALSE,FALSE,"Mio_Ogo","Mio_Ogo_1","https://www.iucnredlist.org/species/41570/17953573",FALSE,FALSE,FALSE,FALSE,FALSE
"374","Miopithecus ogouensis","Miopithecus ogouensis",NA,"Northern Talapoin Monkey","Cercopithecidae","YRV19-03423/13504/BARCELONA","-","F","Fibro","DNA","iPSC",NA,NA,NA,"A272",NA,NA,NA,"NT","Mammalia",TRUE,TRUE,"Mio_Ogo","Mio_Ogo_2","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi",TRUE,FALSE,FALSE,TRUE,FALSE
"375","Cercopithecus neglectus","Cercopithecus neglectus",NA,"De Brazza’s Monkey","Cercopithecidae","26674024/13192","CAPTIVE","F","Fibro",NA,NA,NA,NA,NA,"A174",NA,NA,NA,"LC","Mammalia",TRUE,FALSE,"Cer_Neg","Cer_Neg_1","https://www.iucnredlist.org/species/4223/17947167",FALSE,FALSE,FALSE,FALSE,FALSE
