"scientific_name","species","subspecies","common_name","family","zims_species360","origin","sex","cell_type","karyotype","sample_id","wgs","rna_seq","iucn","superclass","animal_id","individual_id","lines_per_individual","iPSC","status","cnag_id","species_short","link","dna","karyo","rna","seq","n_samples","date","animal_species","species_360_local_id","coming_from_clean"
"Plegadis falcinellus","Plegadis falcinellus",NA,"Glossy Ibis","Threskiornithidae","42/21",NA,NA,"Primary",NA,"Ple_Fal_3",NA,NA,"LC","Birds","A114","I_A114",1,FALSE,FALSE,NA,"Ple_Fal",NA,FALSE,FALSE,FALSE,FALSE,1,"27/04/21","Plegasid falcinellus","42/21","Zoo Jerez"
"Plegadis falcinellus","Plegadis falcinellus",NA,"Glossy Ibis","Threskiornithidae","MIG12-28824985/ BARCELONA / 5327","CAPTIVE","M","Primary",NA,"Ple_Fal_4",NA,NA,"LC","Birds","A389","I_A389",1,FALSE,FALSE,NA,"Ple_Fal",NA,FALSE,FALSE,FALSE,FALSE,1,"05/09/2022","Plegadis falcinellus","MIG12-28824985","Zoo Barcelona"
"Geronticus eremita","Geronticus eremita",NA,"Waldrapp ibis","Threskiornithidae","SN1",NA,NA,"Primary",NA,"Ger_Ere_1",NA,NA,"EN","Birds","A131","I_A131",1,FALSE,FALSE,NA,"Ger_Ere",NA,FALSE,FALSE,FALSE,FALSE,1,"08/06/21","Geronticus eremita","SN1","Zoo Jerez"
"Geronticus eremita","Geronticus eremita",NA,"Waldrapp ibis","Threskiornithidae","VVM20-02434/JEREZ / IE2023","CAPTIVE","M","Primary",NA,"Ger_Ere_2",NA,NA,"EN","Birds","A86","I_A86",1,FALSE,FALSE,NA,"Ger_Ere","https://www.iucnredlist.org/species/22697488/130895601",FALSE,FALSE,FALSE,FALSE,1,"09/03/21","Geronticus Eremita","IE2023-VVM20-02434","Zoo Jerez"
"Geronticus eremita","Geronticus eremita",NA,"Waldrapp ibis","Threskiornithidae","FRW20-01048/JEREZ / IE2014","CAPTIVE","U","Primary",NA,"Ger_Ere_3",NA,NA,"EN","Birds","A69","I_A69",1,FALSE,FALSE,NA,"Ger_Ere","https://animaldiversity.org/accounts/Geronticus_eremita/",FALSE,FALSE,FALSE,FALSE,1,"14/01/21","Geronticus Eremita","QGH19-05174/13498","Zoo Jerez"
"Geronticus eremita","Geronticus eremita",NA,"Waldrapp ibis","Threskiornithidae","FRW20-01045/JEREZ / IE2011","CAPTIVE","U","Primary",NA,"Ger_Ere_4",NA,NA,"EN","Birds","A68","I_A68",1,FALSE,FALSE,NA,"Ger_Ere",NA,FALSE,FALSE,FALSE,FALSE,1,"14/01/21","Geronticus Eremita","QGH19-05174/13498","Zoo Jerez"
"Geronticus eremita","Geronticus eremita",NA,"Waldrapp ibis","Threskiornithidae","ZDW17-03177/BARCELONA / 13500","CAPTIVE","F","Primary",NA,"Ger_Ere_5",NA,NA,"EN","Birds","A254","I_A254",1,FALSE,FALSE,NA,"Ger_Ere",NA,FALSE,FALSE,FALSE,FALSE,1,"17/1/22","Geronticus eremita","ZDW17-03177/13500","Zoo Barcelona"
"Geronticus eremita","Geronticus eremita",NA,"Waldrapp ibis","Threskiornithidae","QGH23-06354/BARCELONA / 14289","CAPTIVE","F","Fibro",NA,"Ger_Ere_6",NA,NA,"EN","Birds","A466","I_A466",1,FALSE,TRUE,NA,"Ger_Ere",NA,TRUE,FALSE,FALSE,FALSE,1,"19/06/2023","Geronticus eremita","QGH23-06354","Zoo Barcelona"
"Geronticus eremita","Geronticus eremita",NA,"Waldrapp ibis","Threskiornithidae","QGH24-06585/BARCELONA / 14460","CAPTIVE","U","Primary",NA,"Ger_Ere_7",NA,NA,"EN","Birds","A540","I_A540",1,FALSE,FALSE,NA,"Ger_Ere",NA,FALSE,FALSE,FALSE,FALSE,1,"7/5/2024","Geronticus eremita","QGH24-06585/BARCELONA / 14460","Zoo Barcelona"
"Geronticus eremita","Geronticus eremita",NA,"Waldrapp ibis","Threskiornithidae","ZNK23-01029 / BARCELONA / 14269","CAPTIVE","F","Primary",NA,"Ger_Ere_8",NA,NA,"EN","Birds","A710","I_A710",1,FALSE,FALSE,NA,"Ger_Ere",NA,FALSE,FALSE,FALSE,FALSE,1,"22/7/2025","Geronticus eremita","ZNK23-01029 / BARCELONA / 14269","Zoo Barcelona"
"Eudocimus ruber","Eudocimus ruber",NA,"Scarlet Ibis","Threskiornithidae",NA,"CAPTIVE",NA,"Fibro",NA,"Eud_Rub_1","ABA20104/A519_1(Novogen)","BB5574","LC","Birds","A519","I_A519",1,FALSE,TRUE,NA,"Eud_Rub",NA,TRUE,FALSE,TRUE,FALSE,1,"31/1/2024","Eudocimus ruber","QGH13-01358 / BARCELONA 12003","Zoo Madrid"
"Eudocimus ruber","Eudocimus ruber",NA,"Scarlet Ibis","Threskiornithidae","MIG12-28706350","CAPTIVE","M","Fibro",NA,"Eud_Rub_2",NA,NA,"LC","Birds","A235","I_A235",1,FALSE,TRUE,NA,"Eud_Rub",NA,FALSE,FALSE,FALSE,FALSE,1,"16/12/21","Eudocimus ruber","MIG12-28706350","Zoo Barcelona"
"Eudocimus ruber","Eudocimus ruber",NA,"Scarlet Ibis","Threskiornithidae","MIG12-28706348/BARCELONA / 11080","CAPTIVE","M","Primary",NA,"Eud_Rub_3",NA,NA,"LC","Birds","A438","I_A438",1,FALSE,FALSE,NA,"Eud_Rub",NA,FALSE,FALSE,FALSE,FALSE,1,"23/01/2023","Enducimus ruber","MIG12-28706348","Zoo Barcelona"
"Threskiornis aethiopicus","Threskiornis aethiopicus",NA,"Sacred ibis","Threskiornithidae","27920372/MADRID Z / IS48","UNKNOWN","U","Fibro",NA,"Thr_Aet_1",NA,NA,"LC","Birds","A230","I_A230",1,FALSE,TRUE,NA,"Thr_Aet","https://www.iucnredlist.org/species/22697510/132068562",FALSE,FALSE,FALSE,FALSE,1,"10/12/21","Threskiornis aethiopicus- Ibis sagrado","27920372","Zoo Madrid"
"Butorides striata","Butorides striata",NA,"Striated heron","Ardeidae","QGH17-04483","CAPTIVE","M","Fibro",NA,"But_Str_1",NA,NA,"LC","Birds","A107","I_A107",1,FALSE,TRUE,NA,"But_Str",NA,TRUE,FALSE,FALSE,FALSE,1,"20/04/21","Butorides striata","QGH17-04483/BARCELONA / 12948","Zoo Barcelona"
"Butorides striata","Butorides striata",NA,"Striated heron","Ardeidae","QGH12-00159/BARCELONA / 11588","CAPTIVE","M","Primary",NA,"But_Str_2",NA,NA,"LC","Birds","A433","I_A433",1,FALSE,FALSE,NA,"But_Str","https://www.iucnredlist.org/species/22728182/94973442",FALSE,FALSE,FALSE,FALSE,1,"21/12/2022","Butorides striata","QGH12-00159/Barcelona/11588","Zoo Barcelona"
"Butorides striata","Butorides striata",NA,"Striated heron","Ardeidae","QGH12-00157/BARCELONA / 11586","CAPTIVE","F","Primary",NA,"But_Str_3",NA,NA,"LC","Birds","A580","I_A580",1,FALSE,FALSE,NA,"But_Str","https://www.gbif.org/species/2480824",FALSE,FALSE,FALSE,FALSE,1,"20/8/2024","Butorides striata","QGH12-00157/BARCELONA / 11586","Zoo Barcelona"
"Ixobrychus minutus","Ixobrychus minutus",NA,"Little bittern","Ardeidae","VKM13-00879/BARCELONA / 12860","CAPTIVE","F","Primary",NA,"Ixo_Min_1","ABA20140",NA,"LC","Birds","A385","I_A385",1,FALSE,FALSE,NA,"Ixo_Min","https://www.iucnredlist.org/species/22735766/155511258",FALSE,FALSE,FALSE,FALSE,1,"23/08/2022","Ixobrychus minutus","VKM13-00879/BARCELONA / 12860","Zoo Barcelona"
"Gallinula chloropus","Gallinula chloropus",NA,"Common Moorhen","Rallidae","CRAS 56/21",NA,NA,"Primary",NA,"Gal_Chl_1",NA,NA,"LC","Birds","A106","I_A106",1,FALSE,FALSE,NA,"Gal_Chl","https://www.iucnredlist.org/species/62120190/155506651",FALSE,FALSE,FALSE,FALSE,1,"20/04/21","Gallinula chloropus","CRAS 56/21","Zoo Jerez"
"Gallinula chloropus","Gallinula chloropus",NA,"Common Moorhen","Rallidae","CRAS 25/21",NA,NA,"Primary",NA,"Gal_Chl_2","ABA23925",NA,"LC","Birds","A89","I_A89",1,FALSE,FALSE,NA,"Gal_Chl",NA,FALSE,FALSE,FALSE,FALSE,1,"09/03/21","Gallinula chloropus","CRAS 25/21","Zoo Jerez"
"Psophia crepitans","Psophia crepitans",NA,"Grey-winged Trumpeter","Gruiformes","FRW15-00565","CAPTIVE","F","Primary",NA,"Pso_Cre_1",NA,NA,"NT","Birds","A100","I_A100",1,FALSE,FALSE,NA,"Pso_Cre","https://www.iucnredlist.org/species/45478181/95158441",FALSE,FALSE,FALSE,FALSE,1,"13/04/21","Psophia crepitans","TROMP01","Zoo Jerez"
"Porphyrio porphyrio porphyrio","Porphyrio porphyrio","porphyrio","Purple Swamphen","Rallidae","24712340/ BARCELONA / 9736",NA,"F","Primary",NA,"Por_Por_1","ABA20115",NA,"LC","Birds","A565","I_A565",1,FALSE,FALSE,NA,"Por_Por","https://www.iucnredlist.org/species/22692792/155531172",FALSE,FALSE,FALSE,FALSE,1,"26/6/2024","Porphyrio porphyrio porphyrio","24712340 / BARCELONA / 9736","Zoo Barcelona"
"Marmaronetta angustirostris","Marmaronetta angustirostris",NA,"Marbled Teal","Anatidae","24953210","CAPTIVE","F","Fibro",NA,"Mar_Ang_1",NA,NA,"VU","Birds","A87","I_A87",1,FALSE,TRUE,NA,"Mar_Ang","https://www.gbif.org/species/2498390",FALSE,FALSE,FALSE,FALSE,1,"09/03/21","Marmaronetta Angustirostris","CEP12-24953210","Zoo Jerez"
"Netta peposaca","Netta peposaca",NA,"Rosy-billed Pochard","Anatidae","27919208","CAPTIVE","F","Fibro",NA,"Net_Pep_1","ABA20172",NA,"LC","Birds","A104","I_A104",1,FALSE,TRUE,NA,"Net_Pep","https://www.iucnredlist.org/species/22680351/92856953",TRUE,FALSE,FALSE,TRUE,1,"15/04/21","Netta peposaca","17967857/BARCELONA / 8374","Zoo Barcelona"
"Anas platyrhynchos","Anas platyrhynchos",NA,"Mallard","Anatidae","EC 11/21",NA,NA,"Fibro",NA,"Ana_Pla_1","ABA23941",NA,"LC","Birds","A112","I_A112",1,FALSE,TRUE,NA,"Ana_Pla","https://www.gbif.org/species/9761484",TRUE,FALSE,TRUE,FALSE,1,"27/04/21","Anas platyrhynchos","EC 11/21","Zoo Jerez"
"Netta rufina","Netta rufina",NA,"Red-crested Pochard","Anatidae","PC028",NA,NA,"Fibro",NA,"Net_Ruf_1",NA,NA,"LC","Birds","A199","I_A199",1,FALSE,TRUE,NA,"Net_Ruf","https://www.iucnredlist.org/species/22680348/86012189",FALSE,FALSE,FALSE,FALSE,1,"22/10/21","Netta Rufina","PC028","Zoo Jerez"
"Chauna torquata","Chauna torquata",NA,"Southern screamer","Anhimidae","MIG12-28179183","CAPTIVE","M","Fibro",NA,"Cha_Tor_1","ABA23978","BB5611","LC","Birds","A302","I_A302",1,FALSE,TRUE,NA,"Cha_Tor","https://www.iucnredlist.org/species/22679729/92826769",TRUE,FALSE,TRUE,FALSE,1,"26/04/2022","Chauna torquata","MIG12-28179183","Zoo Barcelona"
"Cygnus atratus","Cygnus atratus",NA,"Black swan","Anatidae","27919208","CAPTIVE","F","Fibro",NA,"Cyg_Atr_1",NA,NA,"LC","Birds","A317","I_A317",1,FALSE,TRUE,NA,"Cyg_Atr","https://www.iucnredlist.org/species/22679843/131907524",TRUE,FALSE,FALSE,FALSE,1,"13/05/2022","Cygnus atratus","27919208/27919208","Zoo Madrid"
"Cygnus melancoryphus","Cygnus melancoryphus",NA,"Black-necked swan","Anatidae",NA,"CAPTIVE","F","Fibro",NA,"Cyg_Mel_1","BB5619",NA,"LC","Birds","A503","I_A503",1,FALSE,TRUE,NA,"Cyg_Mel","https://www.iucnredlist.org/species/22679846/92832118",TRUE,FALSE,TRUE,FALSE,1,"23/10/2023","Cygnus melancoryphus","MIG12-29016900/ BARCELONA / 11108","Zoo Barcelona"
"Apus pallidus","Apus pallidus",NA,"Pallid Swift","Apodidae","CRAS 58/21",NA,NA,"Primary",NA,"Apu_Pal_1",NA,NA,"LC","Birds","A113","I_A113",1,FALSE,FALSE,NA,"Apu_Pal","https://www.iucnredlist.org/species/22686815/155463151",FALSE,FALSE,FALSE,FALSE,1,"27/04/21","Vencejo pálido (Apus pallidus).","CRAS 58/21","Zoo Jerez"
"Apus pallidus","Apus pallidus",NA,"Pallid Swift","Apodidae","CRAS 365/21",NA,NA,"Primary",NA,"Apu_Pal_2",NA,NA,"LC","Birds","A180","I_A180",1,FALSE,FALSE,NA,"Apu_Pal","https://www.gbif.org/species/5228695",FALSE,FALSE,FALSE,FALSE,1,"21/09/21","Apus pallidus","CRAS 365/21","Zoo Jerez"
"Apus pallidus","Apus pallidus",NA,"Pallid Swift","Apodidae","CRAS 45/21",NA,NA,"Primary",NA,"Apu_Pal_3",NA,NA,"LC","Birds","A99","I_A99",1,FALSE,FALSE,NA,"Apu_Pal",NA,FALSE,FALSE,FALSE,FALSE,1,"13/04/21","Apus pallidus","CRAS 45/21","Zoo Jerez"
"Apus apus","Apus apus",NA,"Common swift","Apodidae","55/21",NA,NA,"Primary",NA,"Apu_Apu_1",NA,NA,"LC","Birds","A111","I_A111",1,FALSE,FALSE,NA,"Apu_Apu","https://www.iucnredlist.org/species/22686800/86111691",FALSE,FALSE,FALSE,FALSE,1,"27/04/21","Vencejo común (Apus apus)","55/21","Zoo Jerez"
"Streptopelia decaocto","Streptopelia decaocto",NA,"Eurasian Collared-dove","Columbidae","CRAS 65/21",NA,NA,"Fibro","Streptopelia decaocto A118","Str_Dec_1",NA,NA,"LC","Birds","A118","I_A118",1,FALSE,TRUE,NA,"Str_Dec","https://www.iucnredlist.org/species/22727811/154457750",FALSE,TRUE,FALSE,FALSE,1,"04/05/21","Streptopelia decaocto","CRAS 65/21","Zoo Jerez"
"Columba livia","Columba livia",NA,"Rock Dove","Columbidae","CRAS 68/21",NA,NA,"Primary",NA,"Col_Liv_1","ABA23942",NA,"LC","Birds","A120","I_A120",1,FALSE,FALSE,NA,"Col_Liv","https://www.iucnredlist.org/species/22690066/155493121",FALSE,FALSE,FALSE,FALSE,1,"04/05/21","Columba livia","CRAS 68/21","Zoo Jerez"
"Columba palumbus","Columba palumbus",NA,"Common Woodpigeon","Columbidae","SM4",NA,NA,"Primary",NA,"Col_Pal_1",NA,NA,"LC","Birds","A123","I_A123",1,FALSE,FALSE,NA,"Col_Pal","https://www.iucnredlist.org/species/22690103/131924602",FALSE,FALSE,FALSE,FALSE,1,"11/05/21","Paloma torcaz Columba palumbus","SM4","Zoo Jerez"
"Ptilinopus melanospilus","Ptilinopus melanospilus",NA,"Black-naped Fruit-dove","Columbidae","MIG12-28149323","CAPTIVE","F","Fibro",NA,"Pti_Mel_1","ABA20136",NA,"LC","Birds","A253","I_A253",1,FALSE,TRUE,NA,"Pti_Mel","https://www.iucnredlist.org/species/22691558/93316491",TRUE,FALSE,FALSE,FALSE,1,"17/1/22","Ptilinopus melanospilus","MIG12-28149323","Zoo Barcelona"
"Ptilinopus melanospilus","Ptilinopus melanospilus",NA,"Black-naped Fruit-dove","Columbidae","MIG12-30088886/BARCELONA / 11413","CAPTIVE","M","Primary",NA,"Pti_Mel_2",NA,NA,"LC","Birds","756","I_756",1,FALSE,FALSE,NA,"Pti_Mel",NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
"Zenaida graysoni","Zenaida graysoni",NA,"Socorro dove","Columbidae","DMP17-00807","CAPTIVE","F","Fibro",NA,"Zen_Gra_1","ORGONE_27",NA,"EW","Birds","A255","I_A255",1,FALSE,TRUE,NA,"Zen_Gra","https://www.iucnredlist.org/species/22690740/178409463",TRUE,FALSE,FALSE,FALSE,1,"17/1/22","Zenaida graysoni","DMP17-00807/13762","Zoo Barcelona"
"Gallicolumba luzonica","Gallicolumba luzonica",NA,"Luzon bleeding-heart dove","Columbidae","15949977","CAPTIVE","M","Primary",NA,"Gal_Luz_1",NA,NA,"NT","Birds","A266","I_A266",1,FALSE,FALSE,NA,"Gal_Luz","https://www.iucnredlist.org/species/22690979/93297883",FALSE,FALSE,FALSE,FALSE,1,"8/2/22","Gallicolumba luzonica","15949977/11634","Zoo Barcelona"
"Gallicolumba luzonica","Gallicolumba luzonica",NA,"Luzon bleeding-heart dove","Columbidae","QGH20-05524/ BARCELONA / 13798",NA,NA,"Primary",NA,"Gal_Luz_2",NA,NA,"NT","Birds","A406","I_A406",1,FALSE,FALSE,NA,"Gal_Luz",NA,FALSE,FALSE,FALSE,FALSE,1,"05/10/2022","Gallicolumba luzonica","QGH20-05524/ BARCELONA / 13798","Zoo Barcelona"
"Gallicolumba luzonica","Gallicolumba luzonica",NA,"Luzon bleeding-heart dove","Columbidae","VKM21-05794/VKM21-05794","CAPTIVE","M","Fibro",NA,"Gal_Luz_3","ABA20125","BB5576","NT","Birds","A411","I_A411",1,FALSE,TRUE,NA,"Gal_Luz",NA,TRUE,FALSE,TRUE,FALSE,1,"07/10/2022","Gallicolumba luzonica","VKM12-05794/barcelona14076","Zoo Barcelona"
"Gallicolumba luzonica","Gallicolumba luzonica",NA,"Luzon bleeding-heart dove","Columbidae","QGH24-06543/: BARCELONA / 14428","CAPTIVE","UNKNOWN","Primary",NA,"Gal_Luz_4",NA,NA,"NT","Birds","A539","I_A539",1,FALSE,FALSE,NA,"Gal_Luz",NA,FALSE,FALSE,FALSE,FALSE,1,"7/5/2024","Gallicolumba luzonica","QGH24-06543/: BARCELONA / 14428","Zoo Barcelona"
"Gallicolumba luzonica","Gallicolumba luzonica",NA,"Luzon bleeding-heart dove","Columbidae","QGH24-06529/ BARCELONA / 14418","CAPTIVE","UNKNOWN","Primary",NA,"Gal_Luz_5",NA,NA,"NT","Birds","A556","I_A556",1,FALSE,FALSE,NA,"Gal_Luz",NA,FALSE,FALSE,FALSE,FALSE,1,"14/6/2024","Gallicolumba luzonica","QGH24-06529/ BARCELONA / 14418","Zoo Barcelona"
"Gallicolumba crinigera","Gallicolumba crinigera",NA,"Mindanao bleeding-heart dove","Columbidae","CFF12-00331/BARCELONA / 12121","CAPTIVE","M","Fibro",NA,"Gal_Cri_1",NA,NA,"VU","Birds","A722","I_A722",1,FALSE,TRUE,NA,"Gal_Cri","https://www.iucnredlist.org/species/22690991/219164912",FALSE,FALSE,FALSE,FALSE,1,"16/9/2025","Gallicolumba crinigera","CFF12-00331 / BARCELONA / 12121","Zoo Barcelona"
"Caloenas nicobarica","Caloenas nicobarica",NA,"Nicobar pigeon","Columbidae","QGH15-02298","CAPTIVE","F","Primary",NA,"Cal_Nic_1",NA,NA,"NT","Birds","A338","I_A338",1,FALSE,FALSE,NA,"Cal_Nic","https://www.iucnredlist.org/species/22690974/178136167",FALSE,FALSE,FALSE,FALSE,1,"08/06/2022","Caloeanus nicobarica","QGH15-02298 /12449","Zoo Barcelona"
"Caloenas nicobarica","Caloenas nicobarica",NA,"Nicobar pigeon","Columbidae","QGH21-05860 / BARCELONA / 13970","CAPTIVE","M","Fibro",NA,"Cal_Nic_2",NA,NA,"NT","Birds","A571","I_A571",1,FALSE,TRUE,NA,"Cal_Nic",NA,TRUE,FALSE,FALSE,FALSE,1,"15/7/2024","Caloenas nicobarica","QGH21-05860 / BARCELONA / 13970","Zoo Barcelona"
"Caloenas nicobarica","Caloenas nicobarica",NA,"Nicobar pigeon","Columbidae","QGH24-06764 - BARCELONA / 14622","CAPTIVE","U","Primary",NA,"Cal_Nic_3","ABA20008",NA,"NT","Birds","A591","I_A591",1,FALSE,FALSE,NA,"Cal_Nic",NA,FALSE,FALSE,FALSE,FALSE,1,"16/9/2024","Caloenas nicobarica","QGH24-06764 - BARCELONA / 14622","Zoo Barcelona"
"Caloenas nicobarica","Caloenas nicobarica",NA,"Nicobar pigeon","Columbidae","MIG12-29655779/BARCELONA / 11240","CAPTIVE","F","Primary",NA,"Cal_Nic_4",NA,NA,"NT","Birds","A755","I_A755",1,FALSE,FALSE,NA,"Cal_Nic",NA,FALSE,FALSE,FALSE,FALSE,1,"18/12/2025","Caloenas nicobarica","MIG12-29655779/BARCELONA / 11240","Zoo Barcelona"
"Ptilinopus superbus","Ptilinopus superbus",NA,"Eastern Superb Fruit-dove","Columbidae",NA,NA,NA,"Primary",NA,"Pti_Sup_1","ABA20116",NA,"LC","Birds","A521","I_A521",1,FALSE,FALSE,NA,"Pti_Sup","https://www.iucnredlist.org/species/22725273/94889123",FALSE,FALSE,FALSE,FALSE,1,"2/2/2024","Ptilinopus superbus","QGH18-04900 / BARCELONA / 13210","Zoo Barcelona"
"Otidiphaps nobilis aruensis","Otidiphaps nobilis","aruensis","White-naped Pheasant-pigeon","Columbidae","QGH25-08128/BARCELONA / 15919","CAPTIVE","U","Fibro",NA,"Oti_Nob_1",NA,NA,"VU","Birds","A763","I_A763",1,FALSE,TRUE,NA,"Oti_Nob",NA,FALSE,FALSE,FALSE,FALSE,1,"27/1/2026","Otidiphaps aruensis","QGH25-08128/BARCELONA / 15919","Zoo Barcelona"
"Spheniscus demersus","Spheniscus demersus",NA,"Jackass penguin","Spheniscidae","24208794/MADRID Z / PJ19","CAPTIVE","M","Fibro",NA,"Sph_Dem_1",NA,NA,"EN","Birds","A144","I_A144",1,FALSE,TRUE,NA,"Sph_Dem","https://www.iucnredlist.org/species/22697810/157423361",FALSE,FALSE,FALSE,FALSE,1,"29/06/21","Spheniscidae","MG12-28066788/BARCELONA / 8336","Zoo Madrid"
"Spheniscus demersus","Spheniscus demersus",NA,"Jackass penguin","Spheniscidae","WKP13-00159/MADRID Z / PJ61","CAPTIVE","F","Primary",NA,"Sph_Dem_2",NA,NA,"EN","Birds","A430","I_A430",1,FALSE,FALSE,NA,"Sph_Dem","https://www.gbif.org/species/5229384",FALSE,FALSE,FALSE,FALSE,1,"14/12/2022","Spheniscus demersus
Penguino ""brookling""","WKP13-00159/MADRID Z / PJ61","Zoo Madrid"
"Spheniscus demersus","Spheniscus demersus",NA,"Jackass penguin","Spheniscidae","8297685/ID: MADRID Z / PJ29","CAPTIVE","F","Fibro",NA,"Sph_Dem_3",NA,NA,"EN","Birds","A431","I_A431",1,FALSE,TRUE,NA,"Sph_Dem","https://animaldiversity.org/accounts/Spheniscus_demersus/",TRUE,FALSE,FALSE,FALSE,1,"14/12/2022","Spheniscus demersus - Penguino ""vicky""","8297685/ MADRID Z / PJ29","Zoo Madrid"
"Spheniscus demersus","Spheniscus demersus",NA,"Jackass penguin","Spheniscidae","8297512 / MADRID Z / PJ26","CAPTIVE","F","Primary",NA,"Sph_Dem_4",NA,NA,"EN","Birds","A767","I_A767",1,FALSE,FALSE,NA,"Sph_Dem",NA,FALSE,FALSE,FALSE,FALSE,1,"5/2/2026","Spheniscus demersus","8297512 / MADRID Z / PJ26","Zoo Madrid"
"Spheniscus humboldti","Spheniscus humboldti",NA,"Humboldt penguin","Spheniscidae","19146851","CAPTIVE","M","Primary",NA,"Sph_Hum_1",NA,NA,"VU","Birds","A299","I_A299",1,FALSE,FALSE,NA,"Sph_Hum","https://www.iucnredlist.org/species/22697817/182714418",FALSE,FALSE,FALSE,FALSE,1,"14/04/2022","Penguino","19146851/ BARCELONA / 4274","Zoo Barcelona"
"Spheniscus humboldti","Spheniscus humboldti",NA,"Humboldt penguin","Spheniscidae","MIG12-28033500/BARCELONA / 5029","CAPTIVE","M","Fibro",NA,"Sph_Hum_2",NA,NA,"VU","Birds","A386","I_A386",1,FALSE,TRUE,NA,"Sph_Hum",NA,FALSE,FALSE,FALSE,FALSE,1,"23/08/2022","Spheniscus humboldti","MIG12-28033500/BARCELONA / 5029","Zoo Barcelona"
"Spheniscus humboldti","Spheniscus humboldti",NA,"Humboldt penguin","Spheniscidae","QGH25-07615 / BARCELONA / 15424","CAPTIVE","U","Fibro",NA,"Sph_Hum_3",NA,NA,"VU","Birds","A703","I_A703",1,FALSE,TRUE,NA,"Sph_Hum",NA,FALSE,FALSE,FALSE,FALSE,1,"1/7/2025","Spheniscus humboldti","QGH25-07615 / BARCELONA / 15424","Zoo Barcelona"
"Spheniscus humboldti","Spheniscus humboldti",NA,"Humboldt penguin","Spheniscidae","6613267/BARCELONA / 4273","CAPTIVE","M","Primary",NA,"Sph_Hum_4",NA,NA,"VU","Birds","A714","I_A714",1,FALSE,FALSE,NA,"Sph_Hum",NA,FALSE,FALSE,FALSE,FALSE,1,"1/9/2025","Spheniscus humboldti","6613267/BARCELONA / 4273","Zoo Barcelona"
"Spheniscus humboldti","Spheniscus humboldti",NA,"Humboldt penguin","Spheniscidae",NA,"CAPTIVE",NA,"Primary",NA,"Sph_Hum_5",NA,NA,"VU","Birds","A716","I_A716",1,FALSE,FALSE,NA,"Sph_Hum",NA,FALSE,FALSE,FALSE,FALSE,1,"1/9/2025","Spheniscus humboldti","QGH22-06070/BARCELONA / 14110","Zoo Barcelona"
"Spheniscus humboldti","Spheniscus humboldti",NA,"Humboldt penguin","Spheniscidae",NA,"CAPTIVE",NA,"Fibro",NA,"Sph_Hum_6",NA,NA,"VU","Birds","A717","I_A717",1,FALSE,TRUE,NA,"Sph_Hum",NA,FALSE,FALSE,FALSE,FALSE,1,"3/9/2025","Spheniscus humboldti","QGH22-06070/BARCELONA / 14110","Zoo Barcelona"
"Spheniscus humboldti","Spheniscus humboldti",NA,"Humboldt penguin","Spheniscidae","25626661 / BARCELONA / 7097","CAPTIVE","F","Primary",NA,"Sph_Hum_7",NA,NA,"VU","Birds","A725","I_A725",1,FALSE,FALSE,NA,"Sph_Hum",NA,FALSE,FALSE,FALSE,FALSE,1,"18/9/2025","Spheniscus humboldti","25626660 / BARCELONA / 7097","Zoo Barcelona"
"Halcyon malimbica","Halcyon malimbica",NA,"Blue-breasted kingfisher","Alcedinidae","QGH15-02460","CAPTIVE","M","Primary",NA,"Hal_Mal_1","ABA23943",NA,"LC","Birds","A155","I_A155",1,FALSE,FALSE,NA,"Hal_Mal","https://www.iucnredlist.org/species/22683269/92981938",FALSE,FALSE,FALSE,FALSE,1,"16/07/21","Halcyon malimbica","QGH15-02460/:BARCELONA / 12615","Zoo Barcelona"
"Dacelo novaeguineae","Dacelo novaeguineae",NA,"Laughing kookaburra","Alcedinidae","MIG12-28802202/BARCELONA / 12619","CAPTIVE","F","Primary",NA,"Dac_Nov_1",NA,NA,"LC","Birds","A407","I_A407",1,FALSE,FALSE,NA,"Dac_Nov",NA,FALSE,FALSE,FALSE,FALSE,1,"05/10/2022","Dacelo novaeguinaea","MIG12-28802202/BARCELONA / 12619","Zoo Barcelona"
"Dromaius novaehollandiae","Dromaius novaehollandiae",NA,"Common Emu","Casuariidae","27919533/MADRID Z / EMU10","UNKNOWN","U","Primary",NA,"Dro_Nov_1",NA,NA,"LC","Birds","A158","I_A158",1,FALSE,FALSE,NA,"Dro_Nov","https://www.iucnredlist.org/species/22678117/131902466",FALSE,FALSE,FALSE,FALSE,1,"20/07/21","Dromaius novaehollandiae","27919533","Zoo Madrid"
"Dromaius novaehollandiae","Dromaius novaehollandiae",NA,"Common Emu","Casuariidae","27919534/MADRID Z / EMU11","CAPTIVE","F","Primary",NA,"Dro_Nov_2",NA,NA,"LC","Birds","A749","I_A749",1,FALSE,FALSE,NA,"Dro_Nov","https://www.gbif.org/species/2495134",FALSE,FALSE,FALSE,FALSE,1,"5/11/2025","Dromaius novaehollandiae","27919534/MADRID Z / EMU11","Zoo Madrid"
